#{"t_start": 1659557965.707039, "env_id": null}
r,l,t,fractional_success
1.004449,834,17.614278,0.0
1.000645,834,36.696822,0.0
1.192235,834,57.019912,0.0
1.273741,834,75.891576,0.0
1.269024,834,93.959312,0.0
1.124999,834,111.888562,0.0
1.109545,834,130.27469,0.0
1.165884,834,150.434029,0.0
0.938015,834,169.589324,0.0
1.281148,834,189.256418,0.0
1.139031,834,208.38358,0.0
0.942618,834,226.27792,0.0
1.470539,834,244.709398,0.0
1.048942,834,263.299281,0.0
1.326442,834,283.066383,0.0
0.942974,834,302.166779,0.0
1.588087,834,321.726228,0.0
1.196913,834,340.547281,0.0
1.188492,834,360.330686,0.0
1.114634,834,378.567539,0.0
1.294407,834,397.418571,0.0
1.269306,834,418.554465,0.0
1.268098,834,437.023885,0.0
1.165588,834,455.202608,0.0
1.085328,834,474.622297,0.0
1.269229,834,493.877878,0.0
0.937606,834,513.268417,0.0
1.091456,834,532.471694,0.0
1.752037,834,552.296442,0.0
1.384718,834,569.49223,0.0
1.291309,834,588.209023,0.0
1.15408,834,608.850047,0.0
1.769246,834,627.707593,0.0
1.228027,834,646.211318,0.0
1.693788,834,664.235452,0.0
1.810199,834,682.435775,0.0
1.894041,834,700.865191,0.0
2.200076,834,719.10795,0.0
2.011167,834,737.543417,0.0
2.18573,834,755.240541,0.0
1.991641,834,773.555841,0.0
2.277083,834,790.993162,0.0
1.463299,834,809.289304,0.0
1.280617,834,827.550873,0.0
1.492559,834,846.004293,0.0
1.643292,834,864.275992,0.0
1.289506,834,882.56507,0.0
1.592071,834,900.280521,0.0
1.605178,834,918.349377,0.0
1.46346,834,936.558335,0.0
1.905584,834,954.346673,0.0
1.523766,834,972.178908,0.0
1.211622,834,990.166838,0.0
1.754541,834,1007.947956,0.0
1.583614,834,1027.163743,0.0
1.794824,834,1045.439646,0.0
1.277113,834,1064.746433,0.0
1.563616,834,1083.290554,0.0
1.545985,834,1102.106238,0.0
1.467546,834,1119.291188,0.0
1.789895,834,1137.075388,0.0
1.93932,834,1155.510534,0.0
1.586314,834,1173.733654,0.0
1.406953,834,1192.37084,0.0
1.35364,834,1211.155573,0.0
1.041171,834,1228.718649,0.0
1.327098,834,1245.295994,0.0
1.238948,834,1261.685838,0.0
1.682246,834,1277.888561,0.0
1.122168,834,1293.590586,0.0
2.014408,834,1310.514811,0.0
1.766858,834,1326.145734,0.0
1.712367,834,1342.269801,0.0
1.849451,834,1358.800271,0.0
1.437772,834,1375.346339,0.0
1.924855,834,1391.861185,0.0
1.497937,834,1408.094794,0.0
1.398931,834,1424.015916,0.0
1.41735,834,1440.283892,0.0
1.3263,834,1456.486251,0.0
1.895759,834,1472.751105,0.0
1.457022,834,1489.094081,0.0
1.689863,834,1505.718295,0.0
1.706654,834,1521.655041,0.0
1.393229,834,1538.513618,0.0
1.409345,834,1554.981592,0.0
1.519967,834,1571.449562,0.0
1.486096,834,1587.870662,0.0
1.275717,834,1605.666692,0.0
1.45077,834,1620.978469,0.0
1.162337,834,1637.99329,0.0
1.76049,834,1655.414339,0.0
1.458108,834,1672.038554,0.0
1.659694,834,1688.865874,0.0
1.737349,834,1705.552582,0.0
1.683925,834,1721.692442,0.0
1.832268,834,1738.41352,0.0
1.807719,834,1755.100231,0.0
