#{"t_start": 1659557963.029599, "env_id": null}
r,l,t,fractional_success
0.84651,834,20.171726,0.0
0.695676,834,39.342264,0.0
1.467348,834,59.688353,0.0
0.880158,834,78.355058,0.0
1.306097,834,96.63475,0.0
-0.808329,834,114.553001,0.0
1.187959,834,132.935133,0.0
1.066227,834,153.003477,0.0
1.28875,834,172.244766,0.0
1.305366,834,191.912859,0.0
0.976251,834,211.015023,0.0
1.223201,834,228.922449,0.0
1.456296,834,247.247846,0.0
1.213984,834,265.855727,0.0
1.100342,834,285.700828,0.0
1.381408,834,304.595234,0.0
0.674716,834,324.192679,0.0
1.368661,834,343.21872,0.0
1.194251,834,362.946131,0.0
0.863328,834,381.208982,0.0
1.06767,834,400.062013,0.0
1.263355,834,421.230905,0.0
1.092176,834,439.682327,0.0
1.076947,834,457.872042,0.0
1.311558,834,477.252739,0.0
1.416364,834,496.396326,0.0
1.021958,834,515.937856,0.0
1.14831,834,535.043141,0.0
0.923584,834,554.703894,0.0
1.387896,834,572.154671,0.0
1.187844,834,590.703482,0.0
1.270233,834,611.354652,0.0
1.239862,834,630.374037,0.0
0.808602,834,648.87376,0.0
1.489902,834,666.874821,0.0
1.35659,834,684.97922,0.0
1.446151,834,703.421639,0.0
1.936386,834,721.662396,0.0
1.6718,834,740.102863,0.0
1.851963,834,757.896983,0.0
1.57048,834,776.225281,0.0
1.449319,834,793.557608,0.0
1.549076,834,811.836751,0.0
1.405816,834,830.206314,0.0
1.300451,834,848.656209,0.0
1.125035,834,866.919437,0.0
1.236871,834,885.23151,0.0
1.263512,834,902.662976,0.0
1.128837,834,920.974819,0.0
1.730707,834,939.175778,0.0
2.25324,834,956.999116,0.0
2.044907,834,974.778355,0.0
1.540519,834,992.725288,0.0
1.779152,834,1010.529401,0.0
2.078559,834,1029.832184,0.0
1.560049,834,1048.039089,0.0
1.820434,834,1067.414874,0.0
2.059572,834,1085.942996,0.0
2.077877,834,1104.625694,0.0
1.853821,834,1121.811639,0.0
1.720778,834,1139.73083,0.0
2.005504,834,1158.171976,0.0
2.082488,834,1176.3061,0.0
1.894523,834,1195.025282,0.0
1.903154,834,1213.826012,0.0
2.143749,834,1231.364842,0.0
2.171003,834,1247.910933,0.0
2.174765,834,1264.347656,0.0
2.088383,834,1280.456269,0.0
2.152835,834,1296.236774,0.0
1.265607,834,1312.989137,0.0
1.533878,834,1328.651137,0.0
1.04783,834,1344.90037,0.0
1.413755,834,1361.446463,0.0
1.303716,834,1378.008154,0.0
1.279011,834,1394.507376,0.0
0.997634,834,1410.75661,0.0
1.667682,834,1426.505864,0.0
1.488779,834,1442.992581,0.0
1.727652,834,1459.148067,0.0
1.571285,834,1475.287926,0.0
2.595186,834,1491.755898,0.12983212811444841
1.639627,834,1508.364487,0.0
1.487366,834,1524.31688,0.0
1.588865,834,1541.175435,0.0
1.714952,834,1557.612157,0.0
1.758184,834,1574.095753,0.0
1.770232,834,1590.485602,0.0
1.719267,834,1608.344132,0.0
2.259701,834,1623.640285,0.0
1.886032,834,1640.63948,0.0
1.375809,834,1658.044909,0.0
1.643907,834,1674.606624,0.0
1.456724,834,1691.543314,0.0
1.361577,834,1708.214395,0.0
1.419288,834,1724.338636,0.0
1.451214,834,1741.075336,0.0
1.342996,834,1757.762047,0.0
1.54412,834,1774.729996,0.0
1.458045,834,1790.947977,0.0
1.705338,834,1807.494069,0.0
1.796282,834,1823.587062,0.0
1.497204,834,1839.976909,0.0
1.936369,834,1856.663619,0.0
1.671766,834,1873.225335,0.0
1.516585,834,1890.240156,0.0
1.316626,834,1906.848745,0.0
1.593071,834,1922.991154,0.0
1.531984,834,1939.802374,0.0
1.23419,834,1956.192221,0.0
1.720936,834,1973.021004,0.0
1.320445,834,1990.038425,0.0
2.175643,834,2007.316255,0.0
1.889056,834,2023.690484,0.0
2.011212,834,2040.580306,0.0
1.819415,834,2057.688875,0.0
2.023482,834,2074.453706,0.0
2.109514,834,2091.140417,0.0
3.542403,834,2108.342727,0.7340470028583086
1.582474,834,2124.388845,0.0
1.149145,834,2140.997434,0.0
0.977924,834,2157.898646,0.0
1.116163,834,2174.850968,0.0
1.173056,834,2191.772044,0.0
1.232978,834,2209.021228,0.0
1.38837,834,2225.853007,0.0
1.2945,834,2244.004215,0.0
1.327363,834,2261.021026,0.0
1.342539,834,2278.535824,0.0
1.677637,834,2295.206908,0.0
1.212993,834,2312.737331,0.0
1.35019,834,2328.877193,0.0
1.322451,834,2345.423284,0.0
1.663884,834,2362.094426,0.0
1.452959,834,2378.687337,0.0
1.720073,834,2395.63966,0.0
1.301889,834,2412.701352,0.0
1.312095,834,2428.93496,0.0
1.505812,834,2445.481055,0.0
1.399124,834,2462.042767,0.0
1.261901,834,2479.026339,0.0
1.799016,834,2495.759922,0.0
1.47178,834,2512.602877,0.0
1.508648,834,2529.305212,0.0
1.420656,834,2545.960673,0.0
1.408724,834,2563.162985,0.0
1.216475,834,2580.318424,0.0
0.885005,834,2597.919018,0.0
1.433569,834,2614.965089,0.0
1.430758,834,2630.917456,0.0
1.279506,834,2647.432299,0.0
1.410342,834,2664.634613,0.0
1.721682,834,2681.899422,0.0
1.387043,834,2699.476717,0.0
1.568638,834,2717.100887,0.0
1.231596,834,2733.975091,0.0
1.42943,834,2750.536808,0.0
1.667478,834,2767.567255,0.0
1.315413,834,2784.458997,0.0
1.62815,834,2801.239455,0.0
1.246127,834,2818.676132,0.0
1.441985,834,2835.722203,0.0
1.367017,834,2853.252625,0.0
1.833003,834,2870.751797,0.0
1.741082,834,2887.719744,0.0
1.480841,834,2904.937679,0.0
1.587436,834,2921.874379,0.0
1.857229,834,2939.031056,0.0
1.810921,834,2956.28024,0.0
1.681409,834,2974.170018,0.0
1.681225,834,2991.184838,0.0
1.619056,834,3008.355901,0.0
1.812642,834,3025.573836,0.0
1.962022,834,3042.52616,0.0
1.986217,834,3059.337865,0.0
1.832226,834,3077.10265,0.0
1.603825,834,3094.633069,0.0
1.931999,834,3111.819758,0.0
1.440828,834,3129.037694,0.0
1.609638,834,3145.676303,0.0
1.163875,834,3162.441133,0.0
1.446029,834,3179.330959,0.0
1.464882,834,3196.658265,0.0
1.457719,834,3213.923073,0.0
1.548759,834,3231.375372,0.0
1.474768,834,3248.55106,0.0
1.542805,834,3265.893991,0.0
1.473743,834,3283.674402,0.0
1.62516,834,3301.364262,0.0
1.980935,834,3319.082172,0.0
2.041743,834,3336.581344,0.0
2.015622,834,3353.908652,0.0
2.340137,834,3370.876599,0.0
2.112795,834,3388.313274,0.0
2.739829,834,3405.421841,0.0
2.181705,834,3422.389786,0.0
1.396605,834,3439.873367,0.0
1.078879,834,3457.403756,0.0
1.764507,834,3474.965424,0.0
1.433523,834,3491.996161,0.0
1.446946,834,3509.338799,0.0
1.553878,834,3526.619233,0.0
1.520446,834,3544.290289,0.0
1.658554,834,3561.588965,0.0
2.532194,834,3578.197554,0.0
1.935061,834,3595.103004,0.0
1.876617,834,3612.352188,0.0
1.58221,834,3629.945105,0.0
1.486128,834,3647.194292,0.0
1.501244,834,3663.61539,0.0
1.809013,834,3680.255228,0.0
1.798972,834,3696.566954,0.0
1.827405,834,3713.300541,0.0
1.330572,834,3730.31536,0.0
1.660792,834,3747.517673,0.0
1.408235,834,3764.516871,0.0
1.364079,834,3781.119336,0.0
1.633278,834,3798.712254,0.0
1.737506,834,3815.961441,0.0
1.516761,834,3832.882517,0.0
1.302322,834,3850.553559,0.0
1.3326,834,3867.755134,0.0
1.547029,834,3884.613715,0.0
1.359851,834,3901.707823,0.0
2.04523,834,3919.503855,0.0
2.375341,834,3937.143607,0.0
2.019509,834,3954.224015,0.0
1.868859,834,3971.145093,0.0
2.064752,834,3988.081795,0.0
2.279255,834,4005.565343,0.0
2.032545,834,4022.892651,0.0
1.631298,834,4040.438699,0.0
1.514236,834,4057.751648,0.0
1.519045,834,4076.250776,0.0
1.663274,834,4092.968737,0.0
1.679424,834,4110.342916,0.0
2.106193,834,4127.295249,0.0
1.537807,834,4144.575676,0.0
2.275517,834,4161.902985,0.0
1.963263,834,4178.683472,0.0
2.165757,834,4195.463899,0.0
2.235413,834,4215.553399,0.0
1.985614,834,4233.957111,0.0
2.460806,834,4252.011292,0.0
1.884707,834,4270.281429,0.0
1.603377,834,4289.004544,0.0
1.643701,834,4306.906221,0.0
1.527794,834,4325.296353,0.0
1.684686,834,4343.983477,0.0
1.622783,834,4361.780627,0.0
1.356107,834,4380.463744,0.0
1.216403,834,4398.778877,0.0
1.492749,834,4416.749028,0.0
1.418568,834,4434.702178,0.0
1.633095,834,4452.642858,0.0
1.947144,834,4470.884994,0.0
2.009576,834,4488.970139,0.0
4.021356,834,4506.882817,0.0
1.676955,834,4524.637975,0.0
1.500554,834,4542.732121,0.0
1.604978,834,4561.242245,0.0
1.623067,834,4579.492115,0.0
1.549945,834,4598.109284,0.0
1.479097,834,4617.255378,0.0
1.465548,834,4634.831546,0.0
1.720295,834,4652.544712,0.0
1.37301,834,4670.686854,0.0
1.302409,834,4689.779954,0.0
2.101455,834,4707.640111,0.0
1.659995,834,4724.915296,0.0
1.428733,834,4741.97849,0.0
1.871499,834,4759.511318,0.0
3.147131,834,4777.192484,0.0
3.231749,834,4794.950749,0.13153738040999458
4.502295,834,4812.280395,0.0
3.268177,834,4829.506582,0.0
3.091878,834,4846.0928,0.0
3.62585,834,4863.337986,0.0
4.125048,834,4880.575172,0.0
