#{"t_start": 1659557965.5775278, "env_id": null}
r,l,t,fractional_success
0.673741,834,17.742789,0.0
1.164101,834,36.938329,0.0
1.141376,834,57.140424,0.0
1.134597,834,75.996088,0.0
1.333515,834,93.879831,0.0
1.15676,834,112.230062,0.0
1.184582,834,130.415202,0.0
1.349389,834,150.614539,0.0
1.294883,834,169.712836,0.0
0.80561,834,189.421927,0.0
1.446648,834,208.52909,0.0
0.999773,834,226.383447,0.0
1.24149,834,244.962904,0.0
1.392634,834,263.427794,0.0
1.263962,834,283.160899,0.0
1.481596,834,302.290293,0.0
1.43592,834,321.66275,0.0
1.514934,834,340.675792,0.0
1.519976,834,360.440201,0.0
1.266578,834,378.769046,0.0
1.261301,834,397.877109,0.0
1.224412,834,418.429991,0.0
1.195975,834,437.507382,0.0
1.333305,834,455.351113,0.0
1.208791,834,474.713811,0.0
1.884514,834,493.857398,0.0
1.327785,834,513.397929,0.0
1.138714,834,532.617206,0.0
1.316293,834,552.284957,0.0
1.276858,834,569.64274,0.0
1.158978,834,588.338535,0.0
1.267987,834,608.980558,0.0
1.195801,834,627.826108,0.0
0.940394,834,646.334829,0.0
1.341822,834,664.393885,0.0
1.64933,834,682.446292,0.0
1.429156,834,700.88271,0.0
1.673396,834,719.238461,0.0
1.661763,834,737.742924,0.0
1.476253,834,755.519044,0.0
1.523411,834,773.87634,0.0
1.053737,834,791.023679,0.0
1.64353,834,809.419815,0.0
1.689674,834,827.699383,0.0
1.826118,834,846.12328,0.0
1.701993,834,864.381507,0.0
1.781757,834,882.929567,0.0
1.710876,834,900.411032,0.0
1.80101,834,918.43589,0.0
1.312711,834,936.659848,0.0
1.82644,834,954.466185,0.0
2.219863,834,972.238425,0.0
1.357093,834,990.29435,0.0
1.522675,834,1008.074466,0.0
1.316878,834,1027.322253,0.0
1.337382,834,1045.571154,0.0
1.928842,834,1064.881944,0.0
1.246231,834,1083.430064,0.0
1.681842,834,1102.103755,0.0
1.404986,834,1119.296706,0.0
1.208778,834,1137.358889,0.0
1.538443,834,1155.792037,0.0
1.550027,834,1173.864165,0.0
1.199826,834,1192.679342,0.0
1.274423,834,1211.264086,0.0
1.309906,834,1228.832538,0.0
1.157528,834,1245.644241,0.0
1.288214,834,1261.909099,0.0
1.404832,834,1277.923962,0.0
1.326962,834,1293.688845,0.0
2.388056,834,1310.644323,0.0
1.862303,834,1326.259451,0.0
1.940935,834,1342.383689,0.0
1.619007,834,1358.914158,0.0
1.929922,834,1375.632167,0.0
1.783537,834,1391.990696,0.0
2.008157,834,1408.224306,0.0
1.448945,834,1423.989183,0.0
1.671534,834,1440.413403,0.0
1.205525,834,1456.615762,0.0
1.282006,834,1472.833745,0.0
1.236122,834,1489.332961,0.0
1.532212,834,1505.988424,0.0
1.941896,834,1521.768951,0.0
1.929692,834,1538.658756,0.0
1.882798,834,1555.111103,0.0
1.86744,834,1571.641569,0.0
1.786205,834,1587.984549,0.0
2.077664,834,1605.827455,0.0
1.822299,834,1621.357969,0.0
1.931815,834,1638.107175,0.0
1.659859,834,1655.543851,0.0
1.680853,834,1672.168066,0.0
1.49778,834,1689.182878,0.0
1.844618,834,1705.697731,0.0
1.684001,834,1721.821953,0.0
1.578316,834,1738.558657,0.0
1.538036,834,1755.245366,0.0
1.3817,834,1772.228939,0.0
1.529785,834,1788.415672,0.0
1.433246,834,1804.94614,0.0
1.479336,834,1821.054753,0.0
1.500948,834,1837.475855,0.0
1.605661,834,1854.131315,0.0
1.556956,834,1870.849278,0.0
1.776697,834,1887.848472,0.0
1.684473,834,1904.300817,0.0
1.762342,834,1920.581297,0.0
1.671696,834,1937.395065,0.0
1.998004,834,1953.722417,0.0
1.651502,834,1970.504326,0.0
1.654228,834,1987.519144,0.0
1.239538,834,2004.799578,0.0
1.199861,834,2021.205053,0.0
1.487767,834,2038.251123,0.0
1.330364,834,2055.265939,0.0
1.265373,834,2071.999522,0.0
1.410435,834,2088.608111,0.0
1.262618,834,2105.404193,0.0
1.045548,834,2121.762796,0.0
1.354621,834,2138.480755,0.0
1.336301,834,2155.413217,0.0
1.431251,834,2172.428035,0.0
1.483962,834,2189.239738,0.0
1.185083,834,2206.488924,0.0
2.017498,834,2223.445698,0.0
1.595391,834,2241.612529,0.0
1.903839,834,2258.504346,0.0
1.781096,834,2275.987895,0.0
1.847618,834,2292.768352,0.0
1.70024,834,2310.205025,0.0
1.676928,834,2326.360516,0.0
