#{"t_start": 1659509336.3573127, "env_id": null}
r,l,t,fractional_success
-1.128197,834,20.203399,0.0
-1.542659,834,32.014975,0.0
-1.448938,834,43.791361,0.0
1.617233,834,55.160768,0.0
-0.738642,834,66.444179,0.0
-1.368327,834,78.120678,0.0
-1.115809,834,90.915748,0.0
-0.87994,834,106.834488,0.0
-0.561034,834,118.979047,0.0
-0.049858,834,130.884135,0.0
-0.906588,834,142.648614,0.0
-1.241825,834,154.869033,0.0
-0.21254,834,167.542488,0.0
-0.75172,834,179.727035,0.0
-0.144663,834,195.696205,0.0
