#{"t_start": 1659509340.8977158, "env_id": null}
r,l,t,fractional_success
-0.837144,834,15.566004,0.0
-1.215444,834,27.515568,0.0
-1.067243,834,39.256958,0.0
-0.850528,834,50.652372,0.0
-0.243633,834,61.886776,0.0
-0.988127,834,73.588273,0.0
-0.367474,834,86.367347,0.0
-0.615343,834,102.326082,0.0
0.432508,834,114.447642,0.0
0.954511,834,126.359732,0.0
-1.645511,834,138.026218,0.0
-1.099154,834,150.431623,0.0
-1.049916,834,162.845093,0.0
-0.565047,834,175.153638,0.0
-0.734673,834,191.182799,0.0
