#{"t_start": 1659509341.160701, "env_id": null}
r,l,t,fractional_success
-0.12369,834,15.312016,0.0
-1.381649,834,27.211586,0.0
-0.883148,834,39.005972,0.0
-1.233653,834,50.34839,0.0
-1.33894,834,61.606795,0.0
-0.867616,834,73.361294,0.0
-1.22726,834,86.10936,0.0
-0.78725,834,102.120094,0.0
-0.894453,834,114.153662,0.0
-0.818358,834,126.102745,0.0
-0.751677,834,137.731234,0.0
-0.619697,834,150.209637,0.0
-0.65582,834,162.740099,0.0
-0.346063,834,174.906646,0.0
-0.186575,834,190.881814,0.0
