#{"t_start": 1659509335.4953547, "env_id": null}
r,l,t,fractional_success
-1.451124,834,20.99536,0.0
0.758514,834,32.927929,0.0
-0.919482,834,44.690315,0.0
-0.075633,834,56.048725,0.0
-1.526057,834,67.339134,0.0
-0.923213,834,78.981637,0.0
-0.434165,834,91.758708,0.0
-1.504942,834,107.792441,0.0
-0.307303,834,119.826004,0.0
-1.47542,834,131.779088,0.0
0.089021,834,143.522572,0.0
-0.140635,834,155.747989,0.0
-1.728005,834,168.267452,0.0
-0.512407,834,180.580992,0.0
-0.570979,834,196.594157,0.0
