#{"t_start": 1659509340.3667426, "env_id": null}
r,l,t,fractional_success
-0.597664,834,16.105975,0.0
-0.710881,834,28.029541,0.0
-0.890911,834,39.832927,0.0
-0.568743,834,51.158339,0.0
-0.204144,834,62.474748,0.0
-0.083406,834,74.10225,0.0
-0.503188,834,86.896319,0.0
-0.303111,834,103.065044,0.0
-1.000911,834,114.94662,0.0
-0.637088,834,126.874705,0.0
-0.153705,834,138.524192,0.0
0.917158,834,150.8706,0.0
-0.720987,834,163.533058,0.0
-0.779115,834,175.692606,0.0
-0.964775,834,191.678773,0.0
