#{"t_start": 1659509338.8867753, "env_id": null}
r,l,t,fractional_success
-1.062509,834,17.577944,0.0
-0.576386,834,29.515512,0.0
1.480447,834,41.2599,0.0
-1.446116,834,52.623331,0.0
-0.693683,834,63.907718,0.0
-0.860815,834,75.582218,0.0
-0.663963,834,88.392285,0.0
-0.636809,834,104.328023,0.0
-0.885385,834,116.450584,0.0
-0.391226,834,128.362671,0.0
-1.482133,834,140.012158,0.0
0.367751,834,152.33957,0.0
-0.143815,834,165.011032,0.0
-0.308314,834,177.171575,0.0
-1.155417,834,193.162739,0.0
