#{"t_start": 1659509341.1956995, "env_id": null}
r,l,t,fractional_success
-0.580444,834,15.276024,0.0
-0.556173,834,27.206587,0.0
-1.175303,834,38.985971,0.0
-1.053921,834,50.313391,0.0
-0.736887,834,61.581795,0.0
-0.038317,834,73.29029,0.0
-0.832018,834,86.089359,0.0
-0.790903,834,102.134093,0.0
-0.031332,834,114.125659,0.0
-0.614192,834,126.088744,0.0
-0.708136,834,137.744231,0.0
-1.07587,834,150.039645,0.0
-0.21487,834,162.53511,0.0
0.032029,834,174.870649,0.0
-1.094627,834,190.903812,0.0
