#{"t_start": 1659509338.3458064, "env_id": null}
r,l,t,fractional_success
-0.657468,834,18.161908,0.0
0.755338,834,30.018481,0.0
-1.049185,834,41.861864,0.0
-0.663201,834,53.205272,0.0
-1.149872,834,64.42969,0.0
-0.803072,834,76.123187,0.0
-0.588133,834,88.911255,0.0
-0.010302,834,104.871993,0.0
-0.418739,834,116.988552,0.0
-1.065337,834,128.90364,0.0
-1.634467,834,140.553127,0.0
0.134066,834,153.129526,0.0
-0.034592,834,165.385004,0.0
-0.766358,834,177.715544,0.0
-0.856686,834,193.719706,0.0
