#{"t_start": 1659509335.80434, "env_id": null}
r,l,t,fractional_success
-0.870415,834,20.685375,0.0
1.430217,834,32.591944,0.0
-0.181485,834,44.364331,0.0
1.944774,834,55.737897,0.0
-0.886426,834,66.983154,0.0
-1.522365,834,78.69065,0.0
-0.326953,834,91.47472,0.0
-0.749254,834,107.483455,0.0
0.207713,834,119.538019,0.0
0.087822,834,131.437108,0.0
0.095051,834,143.234585,0.0
-1.429841,834,155.624994,0.0
-0.215204,834,167.938468,0.0
-1.068198,834,180.280008,0.0
1.772135,834,196.233176,0.08031761827249033
