#{"t_start": 1659509334.5398839, "env_id": null}
r,l,t,fractional_success
-0.596407,834,21.913835,0.0
-0.140478,834,33.840402,0.0
-1.232799,834,45.605791,0.0
-0.081787,834,56.960199,0.0
-0.780974,834,68.225611,0.0
-1.557883,834,79.92011,0.0
-1.069911,834,92.714179,0.0
-0.694129,834,108.640918,0.0
0.025871,834,120.764478,0.0
-0.455648,834,132.693565,0.0
0.737344,834,144.343095,0.0
-0.950914,834,156.677464,0.0
-1.164899,834,169.181984,0.0
-0.694472,834,181.502467,0.0
-0.815035,834,197.558629,0.0
