#{"t_start": 1659557965.11155, "env_id": null}
r,l,t,fractional_success
0.948542,834,18.208767,0.0
1.355595,834,37.379305,0.0
1.483109,834,57.728397,0.0
1.31224,834,76.487065,0.0
0.972223,834,94.5538,0.0
1.239293,834,112.643043,0.0
1.124835,834,130.862181,0.0
1.14608,834,151.109515,0.0
1.279754,834,170.176814,0.0
1.636174,834,189.895904,0.0
1.102543,834,208.988067,0.0
0.841409,834,226.88241,0.0
1.32437,834,245.193893,0.0
0.879378,834,263.89477,0.0
1.37483,834,283.68687,0.0
1.005727,834,302.72827,0.0
1.397326,834,322.324718,0.0
1.157915,834,341.157768,0.0
1.067457,834,360.889178,0.0
1.181093,834,379.135032,0.0
1.257213,834,398.336085,0.0
1.524238,834,419.149954,0.0
1.172049,834,437.881362,0.0
1.03025,834,455.900084,0.0
1.234162,834,475.194788,0.0
1.403845,834,494.478367,0.0
1.783524,834,513.909901,0.0
1.609038,834,533.001187,0.0
1.067534,834,552.891931,0.0
1.123035,834,570.108718,0.0
1.261865,834,588.714517,0.0
1.043514,834,609.287544,0.0
1.258015,834,628.508073,0.0
1.357922,834,646.898803,0.0
1.146589,834,664.828866,0.0
1.314204,834,682.90427,0.0
1.440644,834,701.569675,0.0
1.360971,834,719.704438,0.0
0.684079,834,738.214902,0.0
1.533292,834,755.985022,0.0
1.373003,834,774.356317,0.0
1.37449,834,791.489657,0.0
1.403304,834,809.871794,0.0
1.776563,834,828.13736,0.0
1.72906,834,846.619781,0.0
1.678975,834,864.866484,0.0
1.815108,834,883.183557,0.0
1.311781,834,900.627022,0.0
1.544432,834,918.918867,0.0
1.681752,834,937.145823,0.0
1.842168,834,954.924165,0.0
1.579546,834,972.7384,0.0
1.284924,834,990.636337,0.0
1.275547,834,1008.470448,0.0
1.56154,834,1027.863227,0.0
1.901966,834,1045.970136,0.0
1.363532,834,1065.348922,0.0
1.10906,834,1083.883041,0.0
1.351808,834,1102.543742,0.0
1.2099,834,1119.747686,0.0
1.102104,834,1137.670877,0.0
1.567302,834,1156.098027,0.0
1.173307,834,1174.329144,0.0
1.113319,834,1193.033325,0.0
1.135704,834,1211.730064,0.0
1.01599,834,1229.392264,0.0
0.852448,834,1246.047722,0.0
1.060789,834,1262.281327,0.0
1.014599,834,1278.405567,0.0
1.502362,834,1294.186075,0.0
1.789346,834,1311.1103,0.0
1.794397,834,1326.584809,0.0
1.718153,834,1342.834042,0.0
1.546031,834,1359.39576,0.0
1.412878,834,1376.082447,0.0
1.610864,834,1392.456674,0.0
1.590393,834,1408.643412,0.0
1.516309,834,1424.642654,0.0
1.563829,834,1440.895007,0.0
1.360677,834,1457.191109,0.0
1.500868,834,1473.2216,0.0
1.535892,834,1489.673946,0.0
1.168813,834,1506.313784,0.0
1.405567,834,1522.547392,0.0
1.35058,834,1539.140357,0.0
1.509722,834,1555.561454,0.0
1.34872,834,1572.013802,0.0
1.071452,834,1588.466151,0.0
1.532285,834,1606.277807,0.0
1.290789,834,1621.558333,0.0
1.151313,834,1638.573152,0.0
2.410034,834,1655.994206,0.0
1.846016,834,1672.540299,0.0
1.897861,834,1689.492615,0.0
1.79407,834,1706.179318,0.0
1.880013,834,1722.287931,0.0
2.053662,834,1739.009009,0.0
1.927333,834,1755.69572,0.0
1.167423,834,1772.663667,0.0
1.128307,834,1788.912898,0.0
1.142178,834,1805.412118,0.0
1.080481,834,1821.505111,0.0
1.065488,834,1837.941833,0.0
1.29421,834,1854.706664,0.0
1.090022,834,1871.159008,0.0
1.754302,834,1888.298823,0.0
1.900595,834,1904.907414,0.0
1.866775,834,1921.20352,0.0
1.802253,834,1937.751673,0.0
1.511202,834,1954.11027,0.0
1.790301,834,1970.970304,0.0
1.65812,834,1987.969505,0.0
1.724199,834,2005.265556,0.0
1.818275,834,2021.655407,0.0
1.649281,834,2038.607731,0.0
1.446452,834,2055.622549,0.0
1.522809,834,2072.371755,0.0
