#{"t_start": 1659557965.687039, "env_id": null}
r,l,t,fractional_success
0.740734,834,17.632278,0.0
0.946122,834,36.699821,0.0
1.288336,834,57.07191,0.0
0.898472,834,75.704589,0.0
1.225851,834,93.975353,0.0
-0.703194,834,111.912559,0.0
1.267175,834,130.286692,0.0
1.166839,834,150.534026,0.0
1.285673,834,169.590326,0.0
1.240833,834,189.286419,0.0
0.983313,834,208.368582,0.0
1.100014,834,226.395915,0.0
0.692655,834,244.715397,0.0
1.001094,834,263.320282,0.0
1.01949,834,283.084385,0.0
1.151852,834,301.96479,0.0
1.700857,834,321.749229,0.0
1.266118,834,340.577281,0.0
1.439482,834,360.343687,0.0
1.064674,834,378.593539,0.0
1.501219,834,397.768598,0.0
1.712042,834,418.575465,0.0
1.463707,834,437.032888,0.0
1.151974,834,455.329596,0.0
1.65309,834,474.635298,0.0
1.399698,834,493.890879,0.0
1.665034,834,513.316414,0.0
1.35052,834,532.417699,0.0
1.441466,834,552.054454,0.0
1.320007,834,569.757217,0.0
1.536188,834,588.088032,0.0
1.441019,834,608.870047,0.0
1.631992,834,627.932584,0.0
1.408727,834,646.241318,0.0
1.4848,834,664.280378,0.0
1.93129,834,682.445776,0.0
1.931991,834,700.796197,0.0
1.972011,834,719.129947,0.0
2.065093,834,737.454423,0.0
1.566187,834,755.259543,0.0
1.756198,834,773.782829,0.0
1.768359,834,790.938165,0.0
1.409078,834,809.196307,0.0
1.565886,834,827.563873,0.0
1.732085,834,846.006769,0.0
1.441981,834,864.289996,0.0
1.419535,834,882.59207,0.0
1.504915,834,900.020535,0.0
1.168068,834,918.466372,0.0
1.631102,834,936.527339,0.0
1.646372,834,954.373674,0.0
1.76982,834,972.157912,0.0
1.752997,834,990.192842,0.0
1.741721,834,1007.864963,0.0
1.845185,834,1027.198744,0.0
1.917252,834,1045.431669,0.0
1.277366,834,1064.921425,0.0
1.269596,834,1083.307553,0.0
1.382757,834,1102.12724,0.0
2.048612,834,1119.166198,0.0
1.919032,834,1137.085387,0.0
1.596631,834,1155.530534,0.0
1.696643,834,1173.660657,0.0
1.702373,834,1192.383841,0.0
1.794004,834,1211.193574,0.0
1.633979,834,1228.738649,0.0
1.852312,834,1245.284743,0.0
1.995873,834,1261.705838,0.0
1.615704,834,1277.814451,0.0
1.785569,834,1293.594959,0.0
1.713464,834,1310.363096,0.0
1.892304,834,1326.00932,0.0
1.811861,834,1342.258553,0.0
2.073982,834,1358.789023,0.0
2.046545,834,1375.522656,0.0
1.707804,834,1391.849936,0.0
2.044522,834,1408.333533,0.0
1.830866,834,1424.114038,0.0
2.071181,834,1440.288267,0.0
1.908718,834,1456.631247,0.0
2.191701,834,1472.646111,0.0
1.789654,834,1489.098458,0.0
1.567789,834,1505.722672,0.0
1.420574,834,1521.675041,0.0
1.762958,834,1538.533619,0.0
1.6594,834,1554.954717,0.0
1.734048,834,1571.438313,0.0
1.727585,834,1587.890662,0.0
1.689745,834,1605.702318,0.0
1.757483,834,1620.982845,0.0
1.692443,834,1638.107036,0.0
1.518654,834,1655.418718,0.0
1.296044,834,1671.96481,0.0
1.512052,834,1689.057745,0.0
1.545105,834,1705.58822,0.0
1.546702,834,1721.696861,0.0
1.499493,834,1738.46477,0.0
1.632212,834,1755.135855,0.0
1.697061,834,1772.088178,0.0
1.754784,834,1788.337409,0.0
1.510187,834,1804.852255,0.0
1.489712,834,1821.038989,0.0
1.594174,834,1837.350718,0.0
1.565539,834,1854.131175,0.0
1.51,834,1870.583519,0.0
1.651303,834,1887.598341,0.0
1.536261,834,1904.331925,0.0
1.541397,834,1920.346796,0.0
1.624068,834,1937.160556,0.0
1.466201,834,1953.56603,0.0
1.568865,834,1970.379189,0.0
1.589265,834,1987.409633,0.0
1.499241,834,2004.674448,0.0
1.413343,834,2021.267408,0.0
1.345272,834,2038.094739,0.0
1.375785,834,2055.062685,0.0
1.479142,834,2071.983758,0.0
1.44617,834,2088.654845,0.0
1.432955,834,2105.419679,0.0
1.083935,834,2121.653285,0.0
1.380226,834,2138.355619,0.0
1.517857,834,2155.288081,0.0
1.491884,834,2172.3029,0.0
1.174424,834,2189.130227,0.0
1.411911,834,2206.582532,0.0
1.337852,834,2223.320565,0.0
1.510141,834,2241.440523,0.0
1.704201,834,2258.394835,0.0
1.802401,834,2275.878384,0.0
1.657753,834,2292.658841,0.0
1.589018,834,2310.126765,0.0
2.197901,834,2326.266626,0.005518041240771383
1.739137,834,2342.781467,0.0
1.498496,834,2359.452556,0.0
1.675624,834,2376.045519,0.0
1.179666,834,2393.060341,0.0
1.079093,834,2410.059538,0.0
1.354495,834,2426.308769,0.0
1.714454,834,2442.807988,0.0
1.387491,834,2459.588445,0.0
1.35232,834,2476.384522,0.0
1.164853,834,2493.118111,0.0
1.673544,834,2509.97669,0.0
1.406751,834,2526.772767,0.0
1.25594,834,2543.318857,0.0
1.479227,834,2560.646163,0.0
1.582824,834,2577.707858,0.0
2.09198,834,2595.527189,0.0
1.925416,834,2612.338898,0.0
1.830022,834,2628.291266,0.0
