#{"t_start": 1659557964.4315827, "env_id": null}
r,l,t,fractional_success
1.289507,834,18.772741,0.0
1.225884,834,37.957278,0.0
1.502358,834,58.320582,0.25632734010785374
1.09822,834,76.977044,0.0
1.310819,834,95.001781,0.0
1.230133,834,113.176015,0.0
1.081822,834,131.543149,0.0
0.835257,834,151.788483,0.0
1.004441,834,170.881778,0.0
1.202719,834,190.531875,0.0
1.279009,834,209.710034,0.0
1.162246,834,227.537378,0.0
1.183766,834,245.846862,0.0
1.004572,834,264.454743,0.0
1.207324,834,284.329843,0.0
1.1695,834,303.337242,0.0
1.240667,834,322.824693,0.0
0.956822,834,341.836735,0.0
1.172971,834,361.569145,0.0
0.931781,834,379.829996,0.0
1.532119,834,398.661029,0.0
0.985735,834,419.585934,0.0
1.412919,834,438.359339,0.0
1.611167,834,456.49611,0.0
1.257193,834,475.851756,0.0
1.043222,834,494.994342,0.0
1.002871,834,514.600867,0.0
1.261664,834,533.650158,0.0
1.435352,834,553.570897,0.0
0.893647,834,570.88668,0.0
1.420417,834,589.301498,0.0
0.938572,834,609.951512,0.0
1.230377,834,628.991053,0.0
1.347509,834,647.472775,0.0
1.08833,834,665.498836,0.0
1.736358,834,683.760226,0.0
1.474907,834,702.179644,0.0
1.875587,834,720.384406,0.0
1.825538,834,738.87587,0.0
1.773489,834,756.495,0.0
1.730547,834,774.859296,0.0
1.468505,834,792.169624,0.0
2.103509,834,810.478762,0.0
1.756596,834,828.80433,0.0
1.80134,834,847.254226,0.0
1.922098,834,865.572451,0.0
2.12447,834,884.075512,0.0
1.760263,834,901.261991,0.0
1.841636,834,919.590834,0.0
1.776545,834,937.789794,0.0
1.878961,834,955.605132,0.0
1.667244,834,973.399368,0.0
1.928227,834,991.339301,0.0
2.002324,834,1009.143416,0.0
2.066137,834,1028.4312,0.0
1.956309,834,1046.706103,0.0
1.485276,834,1066.028889,0.0
1.320304,834,1084.583006,0.0
1.33799,834,1103.380694,0.0
1.400124,834,1120.704639,0.0
1.71816,834,1138.441841,0.0
1.626671,834,1156.777994,0.0
2.007949,834,1175.009111,0.0
1.431413,834,1193.632296,0.0
1.419159,834,1212.577026,0.0
1.362649,834,1230.040979,0.0
1.645381,834,1246.50895,0.0
1.388791,834,1262.992545,0.0
1.205874,834,1279.273025,0.0
1.299601,834,1294.850415,0.0
1.235898,834,1311.618553,0.0
1.333889,834,1327.514766,0.0
1.488203,834,1343.498386,0.0
1.729181,834,1360.075728,0.0
1.219763,834,1376.60617,0.0
1.303211,834,1393.121016,0.0
1.094493,834,1409.588989,0.0
1.611213,834,1425.119506,0.0
1.786208,834,1441.590597,0.0
1.9422,834,1457.761707,0.0
1.729283,834,1473.901567,0.0
1.858722,834,1490.494532,0.0
1.744316,834,1507.196868,0.0
1.596545,834,1522.930497,0.0
1.454091,834,1539.773451,0.0
1.412327,834,1556.303921,0.0
1.781947,834,1572.709392,0.0
1.539207,834,1589.130494,0.0
1.448355,834,1606.926527,0.0
1.616661,834,1622.238301,0.0
1.797695,834,1639.237496,0.0
1.778578,834,1656.658549,0.0
1.663126,834,1673.314011,0.0
1.630599,834,1690.313201,0.0
1.481412,834,1706.859286,0.0
1.692196,834,1722.967898,0.0
1.555029,834,1739.720226,0.0
1.746593,834,1756.360063,0.0
1.100663,834,1773.374884,0.0
1.495793,834,1789.561617,0.0
1.167126,834,1806.107711,0.0
1.088122,834,1822.403814,0.0
1.599941,834,1838.606174,0.0
1.271313,834,1855.261635,0.0
1.153523,834,1871.823352,0.0
1.428742,834,1888.838172,0.0
1.64701,834,1905.478011,0.0
1.141716,834,1921.602252,0.0
1.354566,834,1938.43164,0.0
1.543691,834,1954.805862,0.0
1.292963,834,1971.61902,0.0
