#{"t_start": 1659709882.0655081, "env_id": null}
r,l,t,fractional_success
0.875205,834,13.057362,0.0
8.464812,834,23.393676,0.999372462519286
7.920157,834,37.973942,0.9993724625225363
8.882578,834,49.46958,0.9993621668433533
9.602109,834,59.963976,0.9993724625028524
8.371881,834,70.500314,0.0
4.417319,834,81.827336,0.0
5.703315,834,92.182505,0.0
2.909429,834,102.331027,0.0
2.551309,834,113.038535,0.0
1.491593,834,123.363429,0.0
4.151749,834,133.581624,0.0
5.877735,834,143.346223,0.0
0.275881,834,153.229226,0.0
1.961029,834,163.255754,0.0
1.048558,834,173.329506,0.0
2.248569,834,183.474377,0.0
1.647522,834,194.004277,0.0
8.036905,834,204.580376,0.6530758114023728
1.824195,834,216.104464,0.0
2.285027,834,227.277258,0.0
1.828575,834,238.033748,0.0
1.435938,834,248.812755,0.0
1.157568,834,259.457248,0.0
6.971961,834,269.589766,0.0
7.274145,834,279.654805,0.0
4.543209,834,289.965313,0.0
3.017708,834,300.422817,0.0
3.102555,834,310.542336,0.0
0.437653,834,320.816844,0.0
2.95962,834,331.139355,0.0
1.941886,834,341.538858,0.0
1.835127,834,352.13761,0.0
2.877079,834,362.671109,0.0
2.040219,834,373.306604,0.0
1.858303,834,383.716107,0.0
2.759019,834,394.259608,0.0
1.650584,834,404.687109,0.0
1.913094,834,414.965624,0.0
1.935339,834,425.363125,0.0
1.990784,834,435.792629,0.0
2.548327,834,446.528118,0.0
1.648259,834,457.26801,0.0
1.772348,834,468.692351,0.0
1.838016,834,480.245694,0.0
1.80728,834,490.815852,0.0
3.850779,834,502.279163,0.0
1.244336,834,513.418356,0.0
2.059408,834,524.219391,0.0
2.481478,834,534.626641,0.0
1.670852,834,545.089312,0.0
2.670924,834,555.503499,0.0
2.145548,834,566.701404,0.0
2.314354,834,577.246713,0.0
2.165157,834,588.846778,0.0
1.367309,834,601.062382,0.0
1.455355,834,611.817856,0.0
1.118763,834,621.849941,0.0
2.060811,834,632.083831,0.0
1.307883,834,642.262347,0.0
0.986218,834,654.619362,0.0
1.292243,834,665.040353,0.0
1.873121,834,675.664448,0.0
2.353013,834,685.988412,0.0
2.414766,834,696.304249,0.0
1.751676,834,706.8026,0.0
1.833822,834,717.216934,0.0
2.095639,834,728.608963,0.0
1.952492,834,739.037025,0.0
2.077964,834,749.336163,0.0
1.45872,834,759.89764,0.0
1.575532,834,770.337926,0.0
-0.480419,834,780.657287,0.0
1.30652,834,791.570829,0.0
0.19869,834,803.151618,0.0
2.340975,834,814.589661,0.0
1.024119,834,826.4479,0.0
2.309623,834,837.974653,0.0
