#{"t_start": 1659570958.6521287, "env_id": null}
r,l,t,fractional_success
-0.321869,834,18.325032,0.0
1.325458,834,35.199486,0.0
2.027393,834,50.70135,0.0
0.738449,834,66.100411,0.0
0.861671,834,81.941094,0.0
0.965511,834,97.473199,0.0
0.992971,834,113.339075,0.0
1.193242,834,129.941466,0.0
0.846985,834,146.702417,0.0
1.143748,834,161.971068,0.0
-0.322546,834,177.676866,0.0
1.049854,834,193.806821,0.0
1.084397,834,210.239904,0.0
0.306975,834,225.977638,0.0
1.254977,834,241.696261,0.0
1.139739,834,257.507319,0.0
1.416805,834,273.302331,0.0
1.047503,834,289.216816,0.0
1.145925,834,304.875593,0.0
0.908112,834,320.153627,0.0
0.910059,834,335.838168,0.0
1.152952,834,351.750988,0.0
1.076642,834,367.584879,0.0
0.982952,834,383.313475,0.0
1.203354,834,400.210043,0.0
1.078503,834,418.081929,0.0
1.20204,834,435.17434,0.0
1.280133,834,450.758989,0.0
0.883449,834,466.71489,0.0
1.233418,834,481.957451,0.0
0.48244,834,497.87221,0.0
1.215131,834,513.751237,0.0
1.208185,834,529.09567,0.0
1.09158,834,544.884186,0.0
1.169761,834,560.573699,0.0
1.11154,834,576.306958,0.0
1.320118,834,591.832412,0.0
1.399718,834,607.402692,0.0
1.10956,834,623.051992,0.0
1.270803,834,638.519032,0.0
0.459351,834,654.185229,0.0
1.22295,834,670.076071,0.0
0.965651,834,686.006907,0.0
1.275851,834,701.961815,0.0
1.169461,834,718.096183,0.0
1.108638,834,734.110196,0.0
1.372488,834,749.664347,0.0
1.449648,834,765.147504,0.0
1.238207,834,780.875402,0.0
1.221139,834,796.006129,0.0
1.207757,834,814.351721,0.0
1.168593,834,830.749904,0.0
1.350389,834,846.338104,0.0
1.446802,834,862.017309,0.0
1.053809,834,877.877575,0.0
1.454923,834,893.629068,0.0
1.577968,834,909.191789,0.0
1.374244,834,925.052243,0.0
1.452986,834,940.557197,0.0
1.381052,834,955.616209,0.0
2.001086,834,970.849357,0.0
1.730271,834,986.077949,0.0
2.850474,834,1001.630463,0.0
1.979955,834,1017.36015,0.0
1.100854,834,1032.873442,0.0
1.055214,834,1048.906868,0.0
1.479696,834,1064.864893,0.0
1.358636,834,1080.576718,0.0
1.346336,834,1096.347928,0.0
1.693496,834,1111.566432,0.0
1.460612,834,1127.89395,0.0
1.656434,834,1144.268083,0.0
1.590241,834,1160.191903,0.0
1.581997,834,1175.837339,0.0
1.733225,834,1192.011116,0.0
1.285274,834,1208.247689,0.0
0.88415,834,1224.371159,0.0
1.868634,834,1240.550458,0.0
1.693287,834,1256.551164,0.0
1.485716,834,1272.324326,0.0
1.437436,834,1288.223772,0.0
1.755671,834,1303.809138,0.0
1.856836,834,1319.542632,0.0
1.138636,834,1335.301636,0.0
1.604143,834,1351.199612,0.0
1.460399,834,1366.899344,0.0
1.647335,834,1382.518405,0.0
1.727819,834,1398.592739,0.0
1.748447,834,1415.477434,0.0
1.319418,834,1430.858192,0.0
1.688202,834,1446.760655,0.0
1.442685,834,1463.068374,0.0
1.539671,834,1478.958123,0.0
1.818793,834,1494.978808,0.0
2.309097,834,1510.948973,0.0
1.38802,834,1526.567781,0.0
1.134968,834,1542.354022,0.0
1.404872,834,1558.278429,0.0
1.695253,834,1574.066463,0.0
1.677419,834,1589.45927,0.0
1.363694,834,1605.024786,0.0
1.743022,834,1620.255804,0.0
1.58915,834,1635.552944,0.0
1.330518,834,1650.995324,0.0
2.044845,834,1666.579021,0.0
1.328248,834,1682.030277,0.0
1.72677,834,1697.340162,0.0
1.44746,834,1712.799786,0.0
1.262166,834,1728.110164,0.0
1.638672,834,1743.316781,0.0
1.635362,834,1759.111467,0.0
1.724823,834,1774.941148,0.0
1.612196,834,1790.607403,0.0
1.343319,834,1806.298433,0.0
1.476676,834,1821.851205,0.0
1.780902,834,1838.045314,0.0
1.527749,834,1854.117933,0.0
1.591454,834,1869.779965,0.0
1.576754,834,1885.463023,0.0
1.042604,834,1900.831621,0.0
1.163525,834,1916.233499,0.0
1.27645,834,1931.657273,0.0
1.595058,834,1947.174125,0.0
1.343598,834,1962.687704,0.0
1.265538,834,1978.282923,0.0
1.617877,834,1993.481898,0.0
1.696945,834,2008.688012,0.0
1.853553,834,2025.187392,0.0
1.768143,834,2040.814825,0.0
1.638175,834,2056.485486,0.0
1.595725,834,2071.83428,0.0
1.410237,834,2087.151652,0.0
1.907527,834,2102.247625,0.0
1.489632,834,2117.65659,0.0
1.267529,834,2133.578404,0.0
1.695952,834,2149.417795,0.0
1.314995,834,2165.564085,0.0
1.341572,834,2181.029708,0.0
1.710548,834,2196.471564,0.0
1.715873,834,2211.433516,0.0
1.402009,834,2227.259951,0.0
1.918806,834,2242.946988,0.0
1.065836,834,2258.447042,0.0
1.312242,834,2273.917087,0.0
2.207261,834,2289.491064,0.0
1.734714,834,2305.002077,0.0
1.270904,834,2320.546401,0.0
1.49109,834,2336.055388,0.0
1.453294,834,2351.755096,0.0
1.451201,834,2367.206125,0.0
1.555939,834,2382.91276,0.0
1.447259,834,2398.608038,0.0
1.086308,834,2414.476464,0.0
1.255089,834,2430.293399,0.0
1.023817,834,2446.080995,0.0
1.116075,834,2462.116891,0.0
1.639863,834,2478.005456,0.0
1.583248,834,2493.74149,0.0
1.707686,834,2509.226917,0.0
1.252138,834,2524.785655,0.0
1.36614,834,2540.497325,0.0
1.494411,834,2555.856511,0.0
1.395403,834,2571.686804,0.0
1.538051,834,2587.853709,0.0
1.452258,834,2603.774556,0.0
1.105445,834,2619.77615,0.0
1.6846,834,2636.969072,0.0
1.827536,834,2654.035016,0.0
1.220073,834,2670.12376,0.0
1.234875,834,2685.66617,0.0
1.198896,834,2701.644321,0.0
1.425304,834,2718.289464,0.0
1.591264,834,2734.36493,0.0
1.506214,834,2750.841947,0.0
1.439512,834,2767.230686,0.0
1.342359,834,2783.251118,0.0
1.647342,834,2799.167594,0.0
1.513593,834,2815.129427,0.0
1.238461,834,2831.099886,0.0
1.311962,834,2846.795633,0.0
1.458396,834,2862.447941,0.0
1.279699,834,2878.145808,0.0
1.522515,834,2893.753989,0.0
1.450402,834,2909.601112,0.0
1.462644,834,2925.451726,0.0
1.534535,834,2941.10517,0.0
1.361455,834,2956.679473,0.0
1.232178,834,2972.125828,0.0
1.497913,834,2987.600515,0.0
1.344471,834,3002.915382,0.0
1.610917,834,3018.482461,0.0
1.116936,834,3034.134674,0.0
1.527293,834,3049.966486,0.0
1.210986,834,3066.101787,0.0
1.290454,834,3082.180039,0.0
1.568973,834,3098.333307,0.0
1.377931,834,3114.443403,0.0
1.315967,834,3130.669222,0.0
1.446864,834,3146.679787,0.0
1.638103,834,3162.281702,0.0
1.362328,834,3178.290769,0.0
1.481364,834,3194.11914,0.0
1.548659,834,3210.145034,0.0
1.391722,834,3225.654172,0.0
1.59816,834,3242.186663,0.0
1.254543,834,3258.623776,0.0
1.453799,834,3274.170521,0.0
1.261283,834,3290.166665,0.0
1.523611,834,3306.058004,0.0
1.468449,834,3321.647213,0.0
1.710476,834,3338.015249,0.0
1.498298,834,3354.010925,0.0
1.478051,834,3370.095057,0.0
1.630015,834,3386.327249,0.0
1.736477,834,3402.410336,0.0
1.64501,834,3418.557714,0.0
1.409455,834,3434.740566,0.0
1.361531,834,3450.904044,0.0
1.396084,834,3466.841743,0.0
1.3862,834,3482.622898,0.0
1.438625,834,3498.642422,0.0
1.33879,834,3514.772575,0.0
1.310166,834,3531.05104,0.0
1.604437,834,3547.220607,0.0
1.549501,834,3562.946979,0.0
1.361069,834,3579.261199,0.0
1.979608,834,3595.260706,0.0
1.70579,834,3611.329559,0.0
1.757114,834,3627.408956,0.0
1.471347,834,3643.233931,0.0
1.191761,834,3659.626784,0.0
1.423614,834,3676.07687,0.0
1.779701,834,3692.140941,0.0
1.255027,834,3710.289806,0.0
1.090098,834,3728.881693,0.0
1.322407,834,3749.765149,0.0
1.114489,834,3768.788227,0.0
1.434311,834,3785.667553,0.0
1.319307,834,3801.961856,0.0
2.56708,834,3817.611092,0.0
1.567552,834,3833.456766,0.0
1.548683,834,3850.416877,0.0
1.235503,834,3866.858965,0.0
1.670045,834,3882.624039,0.0
1.373319,834,3898.393148,0.0
1.720907,834,3914.148271,0.0
2.644508,834,3929.932985,0.0
1.327404,834,3945.809445,0.0
1.27949,834,3961.793554,0.0
1.520353,834,3977.616767,0.0
1.950789,834,3993.491866,0.0
1.871775,834,4009.384922,0.0
1.889414,834,4025.131406,0.0
1.916068,834,4041.115631,0.0
2.046964,834,4056.844018,0.0
1.856771,834,4072.850123,0.0
1.266386,834,4089.194865,0.0
1.511793,834,4105.325602,0.0
1.710265,834,4121.457433,0.0
1.766553,834,4137.228543,0.0
1.644824,834,4152.95023,0.0
1.476043,834,4168.518524,0.0
1.615955,834,4184.193844,0.0
1.772175,834,4200.052676,0.0
1.562427,834,4215.484211,0.0
2.615484,834,4231.213126,0.0
1.76216,834,4247.010571,0.0
1.578441,834,4262.89848,0.0
1.337404,834,4279.051484,0.0
1.562327,834,4294.728678,0.0
1.455235,834,4310.809077,0.0
1.529866,834,4326.8415,0.0
1.550421,834,4342.61642,0.0
1.137316,834,4358.28464,0.0
1.843869,834,4374.175572,0.0
1.554887,834,4390.082894,0.0
2.01866,834,4406.208254,0.05450439196374931
1.970319,834,4422.701696,0.0
1.196057,834,4439.147628,0.0
2.431717,834,4454.982928,0.0
1.379319,834,4472.073354,0.0
1.54559,834,4487.868107,0.0
1.778233,834,4503.516578,0.0
1.934455,834,4519.143747,0.0
1.619604,834,4534.797099,0.0
2.458767,834,4550.607933,0.0
1.988241,834,4566.060897,0.0
1.585063,834,4582.048462,0.0
1.936508,834,4597.866399,0.0
1.465712,834,4613.244586,0.0
1.797344,834,4629.967037,0.0
1.54384,834,4646.070847,0.0
2.770479,834,4662.017916,0.0
1.475001,834,4677.814925,0.0
1.867087,834,4693.675315,0.0
1.826727,834,4709.617038,0.0
2.140579,834,4725.59711,0.0
2.113068,834,4741.274967,0.0
1.650157,834,4756.851482,0.0
1.626906,834,4772.488271,0.0
1.590213,834,4788.157242,0.0
2.612861,834,4804.017844,0.0
1.523125,834,4819.543964,0.0
2.020767,834,4835.473906,0.0
1.66035,834,4851.025077,0.0
2.283867,834,4866.423484,0.0
1.676031,834,4881.593543,0.002156797102436447
2.668021,834,4897.098168,0.0
1.653973,834,4912.959002,0.0
3.521465,834,4928.391057,0.0
2.438445,834,4943.744981,0.0
3.690448,834,4959.171116,0.0
3.00463,834,4974.991738,0.0
2.489028,834,4990.411683,0.0
2.19266,834,5005.474032,0.0
3.047926,834,5020.702768,0.0
3.760107,834,5035.875654,0.0
1.479801,834,5051.036357,0.0
2.455261,834,5066.747971,0.3165512488436755
3.591247,834,5082.213043,0.0
1.912911,834,5097.341499,0.0
4.716477,834,5112.074287,0.8147518382922591
5.891014,834,5126.740251,0.0
3.500656,834,5141.216628,0.0
5.058925,834,5155.736743,0.0
3.855423,834,5170.608063,0.0
5.594795,834,5185.532264,0.32179708990359
3.699188,834,5200.453928,0.0
4.660378,834,5215.263096,0.0
4.956477,834,5229.927997,0.0
4.993941,834,5244.811351,0.0
4.585513,834,5259.366955,0.0
1.842314,834,5274.51613,0.0
2.367957,834,5289.25583,0.0
4.426053,834,5303.793328,0.0
4.991219,834,5318.527422,0.006523249885306858
4.282426,834,5333.083598,0.5271850795748074
4.942219,834,5347.860678,0.0
4.323458,834,5362.550678,0.0
2.284907,834,5376.942477,0.0
5.758263,834,5391.576203,0.0
3.759992,834,5406.360073,0.28810765249591747
4.254875,834,5420.923334,0.4566709819146293
4.744876,834,5435.433773,0.0
3.445839,834,5449.938597,0.20991698752355856
3.701869,834,5464.545292,0.0
5.186774,834,5479.166441,0.0
4.607534,834,5494.111228,0.0
4.773441,834,5508.995478,0.7201754078916529
3.376073,834,5523.128056,0.0
5.580695,834,5538.043469,0.3520367518767783
4.523779,834,5552.892163,0.0
6.591049,834,5567.588358,0.0
6.010329,834,5582.078512,0.96458507974828
5.53271,834,5596.861457,0.11277443743421987
4.953846,834,5611.725021,0.0
6.529355,834,5626.264233,0.6460235944847984
4.217655,834,5640.797426,0.19925995232428464
2.709232,834,5655.400988,0.0
7.788264,834,5669.873786,0.2850185844865888
5.889704,834,5685.105384,0.0
3.922713,834,5700.072606,0.0
6.08906,834,5714.948918,0.039371982183409385
4.136113,834,5729.709784,0.0
4.989866,834,5744.749101,0.0
3.841852,834,5759.342736,0.0
5.315595,834,5774.211068,0.0
5.270178,834,5788.633926,0.0
4.481428,834,5803.43369,0.0
6.039283,834,5817.71,0.2540953715807386
7.140257,834,5832.247735,0.0
5.958941,834,5846.506943,0.0
5.672841,834,5860.954247,0.0
6.668557,834,5875.579592,0.13769853494128628
4.708511,834,5890.039406,0.0
7.633588,834,5904.625562,0.8240441669368838
5.258807,834,5919.213486,0.0
4.103994,834,5933.689886,0.0
6.462612,834,5948.353355,0.0
6.184786,834,5962.682406,0.688666654547622
7.631473,834,5977.041579,0.0
7.248207,834,5991.550856,0.34035727176919855
8.867645,834,6005.979587,0.3405844834266238
6.583105,834,6020.75801,0.30869019511653867
6.34337,834,6035.587172,0.0
6.559726,834,6050.56351,0.8278014764589338
2.488164,834,6065.395058,0.0
9.347378,834,6080.22719,0.0
4.802294,834,6094.811833,0.7478963471527169
3.490069,834,6109.136173,0.0
5.488323,834,6124.090056,0.0
7.413409,834,6138.749016,0.7221664006443359
4.177379,834,6153.836951,0.0
7.248558,834,6168.635543,0.5551020668532298
4.68469,834,6183.572662,0.0
6.592113,834,6198.719421,0.0
6.860998,834,6213.181558,0.8578139446114977
7.47106,834,6227.661158,0.0
4.29648,834,6242.496356,0.0
