#{"t_start": 1659570957.075644, "env_id": null}
r,l,t,fractional_success
1.595817,834,19.917516,0.0
1.981424,834,36.744723,0.0
0.45914,834,52.262212,0.0
1.176368,834,67.708144,0.0
0.506294,834,83.501957,0.0
1.541032,834,99.049684,0.0
1.28102,834,114.788841,0.0
1.052719,834,131.486639,0.0
1.241634,834,148.266887,0.0
1.191856,834,163.51638,0.0
1.229516,834,179.221679,0.0
1.912519,834,195.383306,0.0
1.079176,834,211.816389,0.0
1.220531,834,227.544608,0.0
0.979739,834,243.288366,0.0
1.279325,834,259.052125,0.0
1.134069,834,274.831476,0.0
1.17693,834,290.745581,0.0
0.954213,834,306.452078,0.0
1.007432,834,321.745733,0.0
1.125465,834,337.414653,0.0
0.983893,834,353.327472,0.0
1.109589,834,369.145738,0.0
0.938411,834,384.889959,0.0
1.259021,834,401.786527,0.0
0.99262,834,419.512189,0.0
0.926994,834,436.735199,0.0
1.142542,834,452.382347,0.0
1.286398,834,468.135121,0.0
0.963122,834,483.440187,0.0
1.222091,834,499.448694,0.0
1.147026,834,515.093353,0.0
1.126662,834,530.750396,0.0
1.244076,834,546.46067,0.0
1.184783,834,562.150184,0.0
1.128222,834,577.883443,0.0
1.328893,834,593.377646,0.0
1.218135,834,608.994808,0.0
1.121288,834,624.628477,0.0
1.168932,834,640.06427,0.0
1.407676,834,655.746089,0.0
0.919799,834,671.66818,0.0
1.249533,834,687.614646,0.0
1.01427,834,703.5383,0.0
1.202906,834,719.672667,0.0
1.106458,834,735.624184,0.0
1.589951,834,751.225207,0.0
1.609892,834,766.708361,0.0
1.302054,834,782.358137,0.0
1.290809,834,797.611773,0.0
1.497833,834,815.959456,0.0
1.311008,834,832.326389,0.0
0.514708,834,847.930258,0.0
1.271497,834,863.750033,0.0
1.080402,834,879.219695,0.0
1.590681,834,894.986814,0.0
1.427811,834,910.674532,0.0
1.806451,834,926.613102,0.0
1.556652,834,942.11806,0.0
1.070964,834,957.333311,0.0
2.853318,834,972.425842,0.0
2.19174,834,987.670059,0.0
1.372025,834,1003.175704,0.0
1.43656,834,1018.936635,0.0
1.428265,834,1034.465552,0.0
1.566059,834,1050.280255,0.0
1.239146,834,1066.410129,0.0
1.34912,834,1082.137576,0.0
1.499238,834,1097.940044,0.0
1.313311,834,1113.205415,0.0
1.539375,834,1129.45481,0.0
1.393853,834,1145.844567,0.0
1.713201,834,1161.690269,0.0
1.469121,834,1177.42945,0.0
1.473691,834,1193.462606,0.0
1.506095,834,1209.808549,0.0
1.400128,834,1225.96327,0.0
1.723835,834,1242.189437,0.0
1.564424,834,1258.116652,0.0
1.277789,834,1273.916281,0.0
1.537704,834,1289.706514,0.0
1.638506,834,1305.416879,0.0
3.313476,834,1321.103492,0.0
1.894695,834,1337.018739,0.0
1.506263,834,1352.791671,0.0
1.531874,834,1368.491452,0.0
1.662062,834,1384.110514,0.0
1.823591,834,1400.169224,0.0
1.301316,834,1416.975867,0.0
1.512859,834,1432.434677,0.0
1.173563,834,1448.352777,0.0
1.469157,834,1464.629222,0.0
1.720034,834,1480.643981,0.0
1.767625,834,1496.649039,0.0
1.760148,834,1512.400464,0.0
1.828897,834,1528.097394,0.0
2.100002,834,1543.946132,0.0
1.606565,834,1559.948657,0.0
1.616026,834,1575.627326,0.0
1.566061,834,1591.004502,0.0
1.624629,834,1606.601271,0.0
1.474294,834,1621.832289,0.0
1.472011,834,1637.113805,0.0
1.397794,834,1652.556186,0.0
1.157774,834,1668.233627,0.0
1.56834,834,1683.606762,0.0
1.347413,834,1698.885395,0.0
1.444663,834,1714.391894,0.0
1.617094,834,1729.686648,0.0
1.371298,834,1744.908891,0.0
1.531132,834,1760.703576,0.0
1.664218,834,1776.533262,0.0
1.417714,834,1792.183888,0.0
1.685527,834,1807.890544,0.0
1.456128,834,1823.42769,0.0
1.350764,834,1839.60618,0.0
1.502669,834,1855.678792,0.0
1.424319,834,1871.340824,0.0
1.751388,834,1887.03851,0.0
2.369115,834,1902.392479,0.659560570053029
1.56991,834,1917.809984,0.0
1.676776,834,1933.233757,0.0
1.193633,834,1948.734984,0.0
1.544133,834,1964.217316,0.0
1.203083,834,1979.843779,0.0
1.492257,834,1995.02705,0.0
1.482219,834,2010.280122,0.0
2.079735,834,2026.74825,0.0
1.541123,834,2042.399309,0.0
1.396952,834,2058.061971,0.0
1.516356,834,2073.426388,0.0
1.424304,834,2088.712512,0.0
1.413831,834,2103.808484,0.0
1.749003,834,2119.217445,0.0
1.428068,834,2135.154889,0.0
1.080109,834,2150.947413,0.0
1.211151,834,2167.171822,0.0
1.445963,834,2182.637444,0.0
1.228525,834,2198.048049,0.0
1.717999,834,2212.994375,0.0
1.757184,834,2228.852064,0.0
1.822068,834,2244.523472,0.0
3.319117,834,2260.054776,0.0
1.956344,834,2275.52482,0.0
1.820424,834,2291.067549,0.0
1.869748,834,2306.578561,0.0
2.006034,834,2322.107261,0.0
1.868503,834,2337.725617,0.0
1.871073,834,2353.206588,0.0
1.861497,834,2368.876357,0.0
1.918647,834,2384.504871,0.0
1.834785,834,2400.122025,0.0
1.95639,834,2416.037323,0.0
1.80707,834,2431.854259,0.0
1.661089,834,2447.782475,0.0
1.968691,834,2463.693375,0.0
2.080635,834,2479.58194,0.0
2.142848,834,2495.302347,0.0
1.878771,834,2510.819028,0.0
1.830234,834,2526.346514,0.0
1.952032,834,2542.120684,0.0
1.768123,834,2557.432996,0.0
1.885168,834,2573.278916,0.0
1.873452,834,2589.430194,0.0
1.896265,834,2605.335412,0.0
1.99926,834,2621.383886,0.0
1.797363,834,2638.514304,0.0
1.822324,834,2655.580253,0.0
1.904425,834,2671.622094,0.0
1.946044,834,2687.242655,0.0
1.917004,834,2703.236433,0.0
1.888851,834,2719.897197,0.0
1.744543,834,2735.957043,0.0
1.870977,834,2752.418432,0.0
1.954126,834,2768.822793,0.0
1.893692,834,2784.858855,0.0
1.930147,834,2800.759704,0.0
1.957792,834,2816.690287,0.0
2.007845,834,2832.691994,0.0
1.877772,834,2848.356493,0.0
2.003684,834,2864.007548,0.0
1.882879,834,2879.722292,0.0
2.171762,834,2895.330474,0.0
2.068307,834,2911.349462,0.0
2.165489,834,2927.028211,0.0
1.662024,834,2942.666032,0.0
1.921711,834,2958.255958,0.0
2.129141,834,2973.671113,0.0
2.195302,834,2989.333246,0.0
2.121881,834,3004.476241,0.0
2.00596,834,3020.058946,0.0
1.919064,834,3035.695536,0.0
1.853866,834,3051.746089,0.0
2.066526,834,3067.709524,0.0
2.119289,834,3083.725276,0.0
1.652629,834,3099.894166,0.0
1.750648,834,3116.019888,0.0
1.893654,834,3132.261334,0.0
1.872163,834,3148.240645,0.0
1.953832,834,3163.873807,0.0
2.219006,834,3179.851629,0.0
2.07642,834,3195.711248,0.0
1.729883,834,3211.705892,0.0
1.915932,834,3227.215031,0.0
1.902518,834,3243.747524,0.0
2.064341,834,3260.215887,0.0
2.33442,834,3275.840752,0.0
2.228467,834,3291.758769,0.0
1.965559,834,3307.61886,0.0
1.869718,834,3323.176825,0.0
1.595937,834,3339.591734,0.0
1.438487,834,3355.587409,0.0
1.806498,834,3371.702792,0.0
1.817986,834,3387.888109,0.0
1.693443,834,3403.955479,0.0
1.735334,834,3420.118575,0.0
1.944004,834,3436.348304,0.0
1.544817,834,3452.449279,0.0
1.491803,834,3468.386977,0.0
1.772079,834,3484.199382,0.0
1.549936,834,3500.218906,0.0
1.661689,834,3516.364683,0.0
1.442659,834,3532.64315,0.0
1.822543,834,3548.781466,0.0
1.63711,834,3564.523463,0.0
1.71431,834,3580.837684,0.0
1.759229,834,3596.821565,0.0
1.474407,834,3612.906043,0.0
2.014705,834,3628.969817,0.0
1.768555,834,3644.810416,0.0
1.873947,834,3661.187643,0.0
1.703338,834,3677.653355,0.0
1.543359,834,3693.764299,0.0
1.255382,834,3711.881916,0.0
2.038843,834,3730.473808,0.0
1.497709,834,3751.26351,0.0
1.592282,834,3770.333461,0.0
1.598621,834,3787.259665,0.0
1.963151,834,3803.538341,0.0
2.068259,834,3819.156327,0.0
1.529575,834,3835.04887,0.0
1.57692,834,3852.040236,0.0
1.760688,834,3868.43545,0.0
1.873061,834,3884.216153,0.0
1.923429,834,3899.985257,0.0
1.734198,834,3915.693505,0.0
1.709883,834,3931.478218,0.0
1.633391,834,3947.385929,0.0
1.63076,834,3963.354414,0.0
1.790708,834,3979.177627,0.0
1.698371,834,3995.115224,0.0
1.907327,834,4010.930163,0.0
1.90102,834,4026.739141,0.0
1.657015,834,4042.613994,0.0
1.539791,834,4058.404878,0.0
2.073708,834,4074.442232,0.0
1.801304,834,4090.70885,0.0
1.362932,834,4106.88646,0.0
1.54442,834,4123.002668,0.0
1.754023,834,4138.789401,0.0
2.005721,834,4154.511088,0.0
1.367743,834,4170.095009,0.0
1.972616,834,4185.785959,0.0
1.760824,834,4201.597906,0.0
1.980044,834,4217.060696,0.0
2.421492,834,4232.805234,0.0
1.416411,834,4248.57143,0.0
1.867345,834,4264.474965,0.0
2.121134,834,4280.565454,0.0
1.626922,834,4296.320788,0.0
1.564183,834,4312.369939,0.0
1.56229,834,4328.433609,0.0
1.943891,834,4344.177282,0.0
1.935653,834,4359.892375,0.0
1.480175,834,4375.752057,0.0
2.011711,834,4391.643545,0.0
1.774995,834,4407.753489,0.0
1.60929,834,4424.184436,0.0
1.847318,834,4440.739742,0.0
1.864733,834,4456.70003,0.0
1.581275,834,4473.665463,0.0
1.595232,834,4489.475843,0.0
1.224623,834,4505.061815,0.0
1.455521,834,4520.720232,0.0
1.44318,834,4536.373584,0.0
1.977304,834,4552.184418,0.0
1.309147,834,4567.653006,0.0
1.733254,834,4583.671819,0.0
1.401468,834,4599.427259,0.0
1.129246,834,4614.805444,0.0
1.762662,834,4631.559145,0.0
1.709305,834,4647.647331,0.0
1.529537,834,4663.578777,0.0
2.013297,834,4679.407037,0.0
2.142771,834,4695.283051,0.4031893058400182
1.965298,834,4711.177898,0.0
1.470175,834,4727.173595,0.0
1.751895,834,4742.835825,0.0
1.503325,834,4758.459214,0.0
1.425407,834,4774.049129,0.0
1.118142,834,4789.718102,0.0
1.948299,834,4805.594328,0.0
1.398487,834,4821.120448,0.0
1.419499,834,4837.034765,0.0
1.228494,834,4852.601561,0.0
1.360277,834,4867.968727,0.0
1.769559,834,4883.154402,0.0
1.682064,834,4898.690281,0.0
1.738674,834,4914.51986,0.0
1.25152,834,4929.967542,0.0
1.600282,834,4945.305843,0.0
1.460013,834,4960.731972,0.0
1.774865,834,4976.599471,0.0
1.106456,834,4991.988168,0.0
1.692421,834,5007.034893,0.0
1.756098,834,5022.263628,0.0
2.498385,834,5037.467769,0.0
2.873115,834,5052.612842,0.0
2.932215,834,5068.230708,0.0
3.257731,834,5083.789528,0.0
1.86239,834,5098.933611,0.0
3.475859,834,5113.650771,0.0
2.775249,834,5128.316735,0.0
2.875513,834,5142.761862,0.06039809810027903
2.637149,834,5157.344478,0.0
1.702665,834,5172.200178,0.0
3.052749,834,5187.218121,0.0
1.54627,834,5202.046039,0.0
1.306098,834,5216.792707,0.0
3.031235,834,5231.473232,0.0
1.574478,834,5246.356585,0.0
1.507163,834,5260.927816,0.0
1.942477,834,5275.998868,0.0
1.491453,834,5290.863561,0.0
