#{"t_start": 1659570957.7641304, "env_id": null}
r,l,t,fractional_success
0.852448,834,19.228029,0.0
0.95448,834,36.024987,0.0
1.100497,834,51.558099,0.0
0.868557,834,66.988409,0.0
1.400275,834,82.81347,0.0
1.075926,834,98.377238,0.0
1.136814,834,114.211429,0.0
0.781443,834,130.798153,0.0
1.227237,834,147.590415,0.0
1.22543,834,162.827894,0.0
1.02646,834,178.580902,0.0
1.154243,834,194.69482,0.0
1.16394,834,211.034155,0.0
1.114722,834,226.881279,0.0
1.600384,834,242.553009,0.0
1.193115,834,258.363638,0.0
1.345228,834,274.134972,0.0
1.217011,834,290.057095,0.0
1.532137,834,305.763592,0.0
1.261702,834,320.901005,0.0
1.126838,834,336.71054,0.0
1.085455,834,352.638986,0.0
0.950875,834,368.472877,0.0
1.155939,834,384.185846,0.0
1.416598,834,401.098041,0.0
0.619401,834,419.09592,0.0
0.855568,834,436.031088,0.0
1.073815,834,451.678236,0.0
1.455405,834,467.446634,0.0
1.47832,834,482.84545,0.0
1.247557,834,498.635216,0.0
1.303688,834,514.436122,0.0
0.968789,834,530.093039,0.0
1.165859,834,545.772184,0.0
1.321025,834,561.446073,0.0
1.232102,834,577.132455,0.0
1.318968,834,592.689159,0.0
1.294565,834,608.337562,0.0
1.181962,834,623.955617,0.0
1.2862,834,639.500777,0.0
1.224816,834,655.088851,0.0
1.448922,834,670.901571,0.0
0.956743,834,686.894906,0.0
1.100778,834,702.881062,0.0
1.174318,834,719.031052,0.0
1.322858,834,734.857574,0.0
1.410219,834,750.536721,0.0
1.360362,834,766.035502,0.0
0.832538,834,781.669651,0.0
1.291544,834,796.894127,0.0
1.069419,834,815.255347,0.0
1.931538,834,831.622276,0.0
1.010477,834,847.304482,0.0
1.460159,834,862.891303,0.0
1.42712,834,878.546834,0.0
1.332665,834,894.501445,0.0
1.543978,834,909.970417,0.0
1.212359,834,925.940242,0.0
1.865949,834,941.60144,0.0
1.432571,834,956.629203,0.0
1.662858,834,971.768606,0.0
2.277961,834,986.981572,0.0
1.514316,834,1002.2841,0.0
0.849552,834,1018.076291,0.0
1.207557,834,1033.777065,0.0
1.414695,834,1049.732368,0.0
1.088966,834,1065.737269,0.0
1.263473,834,1081.495965,0.0
1.555812,834,1097.267179,0.0
1.219628,834,1112.501304,0.0
1.709203,834,1128.766324,0.0
1.909303,834,1144.999839,0.0
2.105327,834,1161.095529,0.0
1.828302,834,1176.725338,0.0
1.836791,834,1192.852244,0.0
2.025476,834,1209.088817,0.0
1.760518,834,1225.274783,0.0
1.699936,834,1241.485323,0.0
1.840213,834,1257.444165,0.0
2.324539,834,1273.212324,0.0
2.01017,834,1289.018028,0.0
1.800976,834,1304.728393,0.0
1.605824,834,1320.399379,0.0
1.791814,834,1336.174009,0.0
1.913482,834,1352.119254,0.0
1.748606,834,1367.802966,0.0
1.624777,834,1383.39078,0.0
2.126137,834,1399.465114,0.0
1.548142,834,1416.427928,0.0
1.313313,834,1431.730567,0.0
1.407048,834,1447.648653,0.0
2.014891,834,1463.956373,0.0
1.883127,834,1479.846122,0.0
2.048766,834,1495.866806,0.0
1.967101,834,1511.711978,0.0
1.869128,834,1527.424533,0.0
1.894583,834,1543.273268,0.0
1.155968,834,1559.260171,0.0
1.547687,834,1574.923212,0.0
1.707103,834,1590.331641,0.0
1.759136,834,1605.881534,0.0
2.359273,834,1621.159428,0.0
1.635233,834,1636.409693,0.0
1.872222,834,1651.852074,0.0
1.785412,834,1667.560764,0.0
1.640369,834,1682.902598,0.0
