#{"t_start": 1659450764.5849502, "env_id": null}
r,l,t,fractional_success
-0.187887,834,20.627778,0.0
0.988468,834,42.444297,0.0
1.012996,834,63.369259,0.0
1.771862,834,83.591231,0.0
1.551165,834,103.852543,0.0
0.807071,834,124.918197,0.0
1.351549,834,147.720722,0.0
1.088294,834,169.631346,0.0
1.571763,834,191.569957,0.0
1.729585,834,212.476237,0.0
1.552339,834,233.569287,0.0
1.836618,834,256.492507,0.0
2.066229,834,278.083306,0.0
1.965359,834,300.604213,0.0
1.548032,834,322.363515,0.0
2.053837,834,345.164917,0.0
1.14358,834,366.52511,0.0
1.366584,834,390.677675,0.0
1.786397,834,413.555624,0.0
2.088528,834,436.830777,0.0
1.7009,834,457.785449,0.0
1.83567,834,478.550767,0.0
1.843682,834,500.388124,0.0
1.60992,834,521.06819,0.0
1.362606,834,542.658926,0.0
1.71795,834,563.671744,0.0
1.786352,834,584.223123,0.0
2.148227,834,603.124257,0.0
1.910569,834,624.114743,0.0
1.442181,834,643.772043,0.0
1.636184,834,665.987362,0.0
1.920313,834,688.305349,0.0
2.07041,834,709.969156,0.0
1.669609,834,732.025316,0.0
2.076327,834,753.661524,0.0
1.789885,834,779.144761,0.0
0.235295,834,802.346635,0.0
1.69074,834,824.759298,0.0
1.993557,834,845.800495,0.0
2.028367,834,867.53175,0.0
2.001256,834,887.479261,0.0
1.624238,834,908.567242,0.0
1.74355,834,930.025889,0.0
1.627892,834,951.535801,0.0
2.442082,834,972.154208,0.0
1.552203,834,995.070118,0.0
1.57088,834,1015.442322,0.0
1.784445,834,1038.166745,0.0
1.863511,834,1060.020317,0.0
1.552884,834,1080.788591,0.0
1.784417,834,1103.920066,0.0
1.537204,834,1124.271168,0.0
1.596746,834,1144.922348,0.0
1.522094,834,1169.490286,0.0
1.587434,834,1190.855295,0.0
1.610378,834,1214.443542,0.0
1.689236,834,1238.024585,0.0
1.550761,834,1262.874687,0.0
1.72147,834,1285.175397,0.0
1.603038,834,1310.488347,0.0
1.64985,834,1336.936071,0.0
1.746386,834,1361.837243,0.0
1.613756,834,1385.218026,0.0
1.50642,834,1408.153538,0.0
1.514639,834,1429.342116,0.0
1.634644,834,1452.235129,0.0
1.925433,834,1476.088624,0.0
1.621651,834,1504.343516,0.0
1.748148,834,1532.466151,0.0
1.642914,834,1559.726245,0.0
1.689166,834,1584.637773,0.0
1.622869,834,1606.601495,0.0
1.558202,834,1628.927218,0.0
1.567233,834,1653.210409,0.0
1.701221,834,1676.763619,0.0
2.141038,834,1699.36483,0.0
1.665011,834,1721.034239,0.0
1.919297,834,1743.950386,0.0
1.619951,834,1766.994501,0.0
1.74716,834,1789.566888,0.0
1.752178,834,1818.435815,0.0
1.758419,834,1852.473191,0.0
2.244267,834,1875.347449,0.0
1.877753,834,1897.991886,0.0
1.640122,834,1919.894832,0.0
2.071751,834,1941.75305,0.0
1.540993,834,1965.711921,0.0
1.839994,834,1989.484894,0.0
1.633221,834,2012.269191,0.0
1.811878,834,2032.863943,0.0
2.105303,834,2056.209137,0.0
2.086822,834,2078.602037,0.0
2.073635,834,2106.714373,0.0
1.996547,834,2132.417166,0.0
1.794292,834,2156.604206,0.0
2.045269,834,2181.483574,0.0
2.006415,834,2205.178813,0.0
1.699367,834,2229.834082,0.0
1.769123,834,2253.64212,0.0
2.016399,834,2277.028337,0.0
2.236361,834,2302.97971,0.0
1.957601,834,2325.7153,0.0
2.115664,834,2350.384715,0.0
2.131806,834,2374.520896,0.0
2.228706,834,2399.363285,0.0
1.793427,834,2428.070106,0.0
2.189901,834,2451.483975,0.0
2.04938,834,2474.853683,0.0
2.125242,834,2498.237852,0.0
1.956114,834,2521.82447,0.0
2.072794,834,2545.927882,0.0
1.653369,834,2570.081348,0.0
2.237478,834,2593.964518,0.0
2.243183,834,2615.634589,0.0
1.666584,834,2638.976407,0.0
1.895776,834,2662.685323,0.0
1.504808,834,2687.289006,0.0
1.675141,834,2711.569136,0.0
1.682433,834,2735.381992,0.0
1.974701,834,2761.228549,0.0
1.690371,834,2785.227485,0.0
1.764527,834,2809.132951,0.0
1.53353,834,2832.701408,0.0
2.179209,834,2857.172211,0.0
1.748158,834,2881.008338,0.0
1.459159,834,2905.38541,0.0
1.568322,834,2927.549056,0.0
2.031468,834,2950.42428,0.0
2.086924,834,2975.235449,0.0
1.659854,834,2999.11682,0.0
1.740029,834,3024.744813,0.0
2.186838,834,3047.873507,0.0
2.038844,834,3072.680007,0.0
1.813227,834,3097.666251,0.0
2.206284,834,3122.939053,0.0
2.307407,834,3149.660642,0.0
1.617968,834,3174.426389,0.0
1.763198,834,3199.326239,0.0
2.016768,834,3225.223345,0.0
2.133255,834,3248.890236,0.0
1.638144,834,3278.162514,0.0
1.753265,834,3304.136841,0.0
2.087262,834,3336.830767,0.0
1.683827,834,3366.458256,0.0
1.649785,834,3394.082498,0.0
1.930189,834,3420.404405,0.0
2.000362,834,3449.156196,0.0
2.083045,834,3474.337314,0.0
2.088102,834,3502.738981,0.0
2.146732,834,3525.493193,0.0
1.948576,834,3549.63649,0.0
2.036044,834,3573.645416,0.0
1.943352,834,3598.617829,0.0
2.079148,834,3624.189738,0.0
1.5397,834,3649.663748,0.0
