#{"t_start": 1659450763.5784862, "env_id": null}
r,l,t,fractional_success
0.533439,834,21.615245,0.0
1.515969,834,43.450761,0.0
1.197692,834,64.404721,0.0
0.693722,834,84.762687,0.0
1.361337,834,104.858008,0.0
1.009139,834,125.921661,0.0
1.062187,834,148.735185,0.0
1.316245,834,170.616811,0.0
1.375463,834,192.526425,0.0
1.733707,834,213.507867,0.0
1.30502,834,234.606987,0.0
1.780326,834,257.511987,0.0
1.545763,834,279.127771,0.0
1.599747,834,301.609678,0.0
1.915976,834,323.387492,0.0
1.712353,834,346.029387,0.0
1.504147,834,367.531574,0.0
1.46276,834,391.68014,0.0
1.216479,834,414.420095,0.0
1.933843,834,437.812243,0.0
1.935127,834,458.782912,0.0
1.365673,834,479.773741,0.0
1.653439,834,501.382591,0.0
1.620659,834,522.064653,0.0
1.584126,834,543.672388,0.0
1.38829,834,564.678208,0.0
1.780601,834,585.283584,0.0
1.97975,834,604.152718,0.0
1.937627,834,625.152893,0.0
1.927471,834,644.596519,0.0
1.729603,834,667.175337,0.0
1.476248,834,689.442328,0.0
1.801004,834,710.949621,0.0
1.508446,834,733.256284,0.0
1.669869,834,754.81498,0.0
1.722384,834,779.981193,0.0
1.472354,834,803.47209,0.0
1.459013,834,825.760761,0.0
1.77756,834,846.80196,0.0
1.48098,834,868.551214,0.0
1.615317,834,888.481727,0.0
1.883002,834,909.778255,0.0
1.748481,834,931.092866,0.0
1.572816,834,952.644258,0.0
2.127406,834,973.143671,0.0
1.489751,834,996.050584,0.0
1.434301,834,1016.556777,0.0
1.465679,834,1039.290205,0.0
1.637845,834,1061.003782,0.0
1.533948,834,1081.79204,0.0
1.676825,834,1104.898532,0.0
1.40754,834,1125.616613,0.0
1.56319,834,1145.925814,0.0
1.574986,834,1170.425753,0.0
1.745856,834,1192.129744,0.0
1.645091,834,1215.332014,0.0
2.045332,834,1239.003051,0.0
1.682831,834,1264.011143,0.0
1.61487,834,1286.181861,0.0
1.855681,834,1311.492812,0.0
1.795708,834,1338.039466,0.0
1.970995,834,1362.843707,0.0
1.58819,834,1386.298486,0.0
1.635789,834,1409.306995,0.0
1.902852,834,1430.441092,0.0
1.407388,834,1453.404586,0.0
1.639672,834,1477.133087,0.0
1.816153,834,1505.35998,0.0
1.720903,834,1533.443616,0.0
1.910596,834,1560.730752,0.0
1.69005,834,1585.643238,0.0
1.758903,834,1607.819949,0.0
1.796086,834,1629.933682,0.0
1.939903,834,1654.364865,0.0
1.661729,834,1677.653591,0.0
1.433289,834,1700.379296,0.0
1.579858,834,1722.033702,0.0
1.771863,834,1744.783036,0.0
1.879138,834,1767.88093,0.0
1.703222,834,1790.689348,0.0
1.786151,834,1819.293252,0.0
1.673319,834,1853.542151,0.0
1.769505,834,1876.654512,0.0
1.644252,834,1898.997348,0.0
1.856644,834,1921.041917,0.0
1.877399,834,1942.759514,0.0
1.936085,834,1966.629496,0.0
2.063289,834,1990.478357,0.0
1.786614,834,2013.072537,0.0
1.621767,834,2033.636132,0.0
2.117984,834,2057.121855,0.0
1.753654,834,2079.789954,0.0
1.53899,834,2107.719837,0.0
1.825021,834,2133.392412,0.0
1.610023,834,2157.715666,0.0
2.000321,834,2182.384042,0.0
2.380232,834,2205.931291,0.0
1.695997,834,2230.884545,0.0
1.813175,834,2254.640585,0.0
1.614202,834,2277.785191,0.0
1.603643,834,2303.981174,0.0
2.063872,834,2326.721764,0.0
2.000874,834,2351.169195,0.0
1.680769,834,2375.528354,0.0
1.907064,834,2400.39671,0.0
2.228786,834,2429.092567,0.0
1.941486,834,2452.48944,0.0
1.552169,834,2475.851148,0.0
2.20612,834,2499.242314,0.0
1.534732,834,2522.952929,0.0
1.747496,834,2546.942347,0.0
1.508654,834,2571.086814,0.0
2.146653,834,2594.729479,0.0
1.92873,834,2616.640054,0.0
2.092247,834,2639.865876,0.0
1.772209,834,2663.712786,0.0
2.187381,834,2688.122481,0.0
1.600911,834,2712.555602,0.0
2.073452,834,2736.386456,0.0
2.200769,834,2762.214015,0.0
1.561443,834,2786.025962,0.0
1.91236,834,2810.150413,0.0
1.911499,834,2833.700873,0.0
1.794324,834,2858.169677,0.0
1.808564,834,2881.863811,0.0
2.102025,834,2906.409872,0.0
1.616882,834,2928.54852,0.0
1.791326,834,2951.384749,0.0
2.235949,834,2976.028922,0.0
2.07065,834,2999.998292,0.0
1.557434,834,3025.739278,0.0
1.690549,834,3048.87797,0.0
1.736996,834,3073.686471,0.0
1.893136,834,3098.680715,0.0
2.108488,834,3123.941519,0.0
1.710521,834,3150.799097,0.0
1.81632,834,3175.450852,0.0
1.694606,834,3200.364701,0.0
1.782328,834,3226.222811,0.0
1.50169,834,3249.8897,0.0
1.716808,834,3279.437962,0.0
1.674227,834,3305.141306,0.0
1.702383,834,3337.997746,0.0
1.789662,834,3367.461719,0.0
2.059617,834,3395.263952,0.0
1.944858,834,3421.338876,0.0
2.134868,834,3450.168658,0.0
1.987863,834,3475.47977,0.0
2.066058,834,3503.474461,0.0
2.073452,834,3526.493656,0.0
2.12553,834,3550.646954,0.0
1.466258,834,3574.679878,0.0
2.038697,834,3599.603295,0.0
2.136206,834,3625.165204,0.0
1.797579,834,3650.779207,0.0
2.14848,834,3672.722453,0.0
1.632743,834,3698.437582,0.0
1.864091,834,3722.390486,0.0
