#{"t_start": 1659450762.6414871, "env_id": null}
r,l,t,fractional_success
0.408093,834,22.586241,0.0
0.913398,834,44.493688,0.0
1.359295,834,65.341721,0.0
0.993598,834,85.699686,0.0
1.3789,834,105.794006,0.0
1.24626,834,126.855661,0.0
1.836012,834,149.657185,0.0
1.346166,834,171.571808,0.0
1.597383,834,193.341331,0.0
2.437411,834,214.381511,0.0
1.645397,834,235.547001,0.0
1.482215,834,258.420325,0.0
1.687131,834,280.116769,0.0
1.885796,834,302.527678,0.0
1.848466,834,324.296977,0.0
1.933536,834,347.106381,0.0
1.785125,834,368.460574,0.0
2.025136,834,392.617139,0.0
1.315626,834,415.717077,0.0
1.902813,834,438.769238,0.0
1.701696,834,459.728912,0.0
1.675848,834,480.535748,0.0
1.820452,834,502.30759,0.0
1.842388,834,523.019652,0.0
1.704223,834,544.737382,0.0
1.222491,834,565.630204,0.0
1.442118,834,586.201584,0.0
1.650915,834,605.073718,0.0
2.208867,834,626.089892,0.0
1.935226,834,645.714506,0.0
1.767625,834,668.141338,0.0
1.648683,834,690.378326,0.0
1.891385,834,711.88662,0.0
1.6523,834,733.981781,0.0
2.111046,834,755.494994,0.0
2.094843,834,780.923195,0.0
1.630084,834,804.460091,0.0
2.167499,834,826.69676,0.0
1.904763,834,847.735961,0.0
1.944661,834,869.503209,0.0
1.646876,834,889.395734,0.0
1.919213,834,910.715254,0.0
1.729786,834,932.114861,0.0
1.644495,834,953.479264,0.0
1.618579,834,974.08767,0.0
1.847648,834,997.031578,0.0
1.520361,834,1017.434781,0.0
1.58379,834,1040.227205,0.0
1.758258,834,1062.095301,0.0
1.523549,834,1082.729039,0.0
1.929482,834,1105.829533,0.0
1.364745,834,1126.223629,0.0
1.654908,834,1146.841814,0.0
1.643063,834,1171.415751,0.0
1.470644,834,1192.797758,0.0
1.767356,834,1216.325011,0.0
1.800067,834,1239.915053,0.0
1.819075,834,1264.948142,0.0
1.632105,834,1287.295848,0.0
1.625816,834,1312.429811,0.0
1.581345,834,1339.127456,0.0
1.638945,834,1363.778705,0.0
1.792138,834,1387.064494,0.0
1.664458,834,1410.274988,0.0
1.766906,834,1431.21558,0.0
1.712681,834,1454.146071,0.0
1.657748,834,1477.871098,0.0
1.616509,834,1506.287979,0.0
1.782107,834,1534.481645,0.0
1.723457,834,1561.668707,0.0
1.838593,834,1586.33225,0.0
1.724428,834,1608.756948,0.0
1.650965,834,1631.013676,0.0
1.78416,834,1655.144873,0.0
1.836474,834,1678.59957,0.0
1.726088,834,1701.162302,0.0
1.97624,834,1722.974701,0.0
1.746536,834,1745.917848,0.0
1.975468,834,1768.852926,0.0
1.702222,834,1791.658341,0.0
2.182932,834,1820.376279,0.0
1.779342,834,1854.401008,0.0
1.685785,834,1877.410647,0.0
2.11221,834,1899.934347,0.0
2.021039,834,1921.885469,0.0
1.970099,834,1943.509022,0.0
1.726629,834,1967.551059,0.0
1.863228,834,1991.658341,0.0
1.741709,834,2014.009536,0.0
1.749896,834,2034.791784,0.0
2.028701,834,2058.090104,0.0
1.631242,834,2080.52942,0.0
1.853437,834,2108.435849,0.0
2.196339,834,2134.346411,0.0
1.682568,834,2158.497673,0.0
2.121229,834,2183.480034,0.0
1.700315,834,2206.986285,0.0
1.891783,834,2231.786553,0.0
2.147581,834,2255.595586,0.0
1.699242,834,2278.953803,0.0
2.150222,834,2304.966248,0.0
1.914592,834,2327.658763,0.0
2.241106,834,2352.349177,0.0
1.76848,834,2376.483351,0.0
2.236335,834,2401.31571,0.0
1.669328,834,2430.039565,0.0
2.173245,834,2453.425437,0.0
2.04886,834,2476.788147,0.0
1.931999,834,2500.083321,0.0
2.104199,834,2523.82193,0.0
1.407467,834,2547.853347,0.0
1.929338,834,2571.819788,0.0
2.03379,834,2595.774987,0.0
2.188156,834,2617.577053,0.0
2.093371,834,2640.777879,0.0
1.826584,834,2664.519791,0.0
1.632128,834,2689.05148,0.0
1.897424,834,2713.406607,0.0
1.480897,834,2737.322456,0.0
1.876305,834,2763.301524,0.0
2.201412,834,2786.972959,0.0
1.596463,834,2811.12241,0.0
2.214545,834,2834.637872,0.0
1.877112,834,2859.276667,0.0
1.678356,834,2882.720813,0.0
1.599749,834,2907.535862,0.0
1.59205,834,2929.378009,0.0
2.214255,834,2952.358746,0.0
2.231234,834,2976.937923,0.0
1.947081,834,3000.828295,0.0
2.125365,834,3026.674277,0.0
1.668053,834,3049.80897,0.0
1.65961,834,3074.747461,0.0
1.974498,834,3099.552201,0.0
1.932601,834,3124.878518,0.0
1.77583,834,3151.592108,0.0
1.736382,834,3176.338856,0.0
1.723892,834,3201.2937,0.0
1.961032,834,3227.15881,0.0
1.767574,834,3250.818702,0.0
1.63286,834,3280.130974,0.0
2.468099,834,3306.076304,0.0
2.097034,834,3338.933744,0.0
1.694878,834,3368.398718,0.0
1.662999,834,3396.290948,0.0
2.005648,834,3422.519379,0.0
1.990815,834,3451.319648,0.0
1.711129,834,3476.314775,0.0
1.73767,834,3504.692444,0.0
1.669952,834,3527.431656,0.0
1.77215,834,3551.461923,0.0
1.740178,834,3575.594878,0.0
1.752084,834,3600.577291,0.0
1.864325,834,3625.98821,0.0
2.119513,834,3651.743205,0.0
1.844279,834,3673.659452,0.0
2.117458,834,3699.417576,0.0
1.770873,834,3723.215492,0.0
1.936548,834,3746.348693,0.0
2.082253,834,3768.669486,0.0
2.0998,834,3790.928381,0.0
2.136863,834,3815.421123,0.0
1.781644,834,3838.9306,0.0
