#{"t_start": 1659845552.400366, "env_id": null}
r,l,t,fractional_success
1.768151,834,6.476006,0.0
0.03306,834,19.939686,0.0
-1.744375,834,33.489977,0.0
-1.711914,834,44.453098,0.0
-0.487922,834,54.760946,0.0
-0.207877,834,66.035271,0.0
-0.377623,834,76.23207,0.0
-0.768665,834,86.597575,0.0
0.115554,834,96.986759,0.0
-0.262056,834,106.823346,0.0
-0.799268,834,116.822861,0.0
0.887582,834,127.312528,0.0
1.250699,834,137.30781,0.0
1.973267,834,147.213579,0.0
2.040551,834,157.411267,0.0
0.788498,834,167.431915,0.0
1.543393,834,177.540798,0.0
2.011252,834,187.888157,0.0
1.766305,834,197.954957,0.0
1.916019,834,208.001342,0.0
1.542492,834,218.027427,0.0
1.864076,834,228.03134,0.0
1.511725,834,238.062105,0.0
1.601426,834,248.242967,0.0
1.703732,834,258.475484,0.0
1.589361,834,268.604818,0.0
1.903891,834,278.73845,0.0
0.833889,834,288.831709,0.0
1.81094,834,298.980748,0.0
1.736326,834,309.105258,0.0
1.884541,834,319.280457,0.0
1.498081,834,329.407796,0.0
1.423315,834,339.954462,0.0
2.127321,834,350.25084,0.0
2.379468,834,360.300055,0.0
1.981151,834,370.2527,0.0
0.503263,834,380.283465,0.0
1.363703,834,390.420512,0.0
1.640807,834,400.529397,0.0
2.0106,834,410.523206,0.0
1.746179,834,420.710217,0.0
2.226727,834,430.850354,0.0
1.853757,834,440.903826,0.0
1.885096,834,450.964496,0.0
1.914532,834,461.179928,0.0
1.792319,834,471.257566,0.0
1.447216,834,481.491449,0.0
1.757872,834,493.061186,0.0
1.830104,834,504.141655,0.0
1.213943,834,515.432165,0.0
2.223169,834,526.859614,0.0
1.874834,834,538.182074,0.0
0.398829,834,549.91552,0.0
1.587322,834,560.771708,0.0
1.542554,834,571.951334,0.0
1.790151,834,583.224794,0.0
2.252826,834,594.739326,0.0
1.510146,834,606.577762,0.0
1.767794,834,617.961219,0.0
2.274438,834,629.636456,0.0
2.014763,834,641.618651,0.0
1.527296,834,653.160098,0.0
2.439933,834,664.465559,0.0
2.026837,834,676.183005,0.0
1.308316,834,687.605461,0.0
1.160068,834,699.162914,0.0
2.123774,834,709.986209,0.0
2.312517,834,721.162676,0.0
1.777077,834,732.031158,0.0
1.668142,834,743.140792,0.0
2.156528,834,755.248849,0.0
1.882388,834,767.371278,0.0
