#{"t_start": 1659570958.1446319, "env_id": null}
r,l,t,fractional_success
1.000504,834,18.951524,0.0
1.608444,834,35.691361,0.0
1.381299,834,51.177598,0.0
1.161089,834,66.607908,0.0
1.165555,834,82.432969,0.0
0.808731,834,97.996736,0.0
1.344848,834,113.830928,0.0
0.723379,834,130.417652,0.0
1.187744,834,147.22556,0.0
1.249904,834,162.447392,0.0
1.751535,834,178.184363,0.0
1.37789,834,194.298693,0.0
0.911449,834,210.669278,0.0
0.916193,834,226.47562,0.0
1.697707,834,242.188132,0.0
1.18592,834,258.005298,0.0
1.35726,834,273.794182,0.0
1.207836,834,289.676593,0.0
0.913986,834,305.37808,0.0
1.37547,834,320.520504,0.0
1.126693,834,336.314414,0.0
1.270235,834,352.227235,0.0
1.150398,834,368.108002,0.0
1.076508,834,383.820971,0.0
1.055729,834,400.71754,0.0
1.213497,834,418.575426,0.0
1.060369,834,435.650586,0.0
0.951057,834,451.328983,0.0
1.292423,834,467.222387,0.0
1.091218,834,482.386828,0.0
1.255353,834,498.364083,0.0
0.986379,834,514.039993,0.0
0.896938,834,529.728162,0.0
1.190495,834,545.407309,0.0
1.121155,834,561.065572,0.0
1.105639,834,576.783204,0.0
1.347748,834,592.324287,0.0
1.368714,834,607.941435,0.0
1.124113,834,623.559489,0.0
1.067768,834,638.979657,0.0
1.360968,834,654.661475,0.0
1.504198,834,670.552319,0.0
1.095471,834,686.53003,0.0
1.386387,834,702.469312,0.0
1.236751,834,718.588056,0.0
1.57968,834,734.539569,0.0
1.217613,834,750.156219,0.0
1.353234,834,765.655,0.0
1.562604,834,781.273529,0.0
1.531031,834,796.542785,0.0
1.30665,834,814.874845,0.0
1.162839,834,831.257401,0.0
1.427622,834,846.908097,0.0
1.408214,834,862.524806,0.0
1.576984,834,878.30695,0.0
1.035024,834,893.933455,0.0
1.167263,834,909.589915,0.0
1.611433,834,925.55974,0.0
1.184342,834,941.080318,0.0
1.816185,834,956.295572,0.0
1.759682,834,971.575597,0.0
1.560485,834,986.569822,0.0
1.753802,834,1001.934847,0.0
1.641408,834,1017.711406,0.0
1.413955,834,1033.380939,0.0
1.383068,834,1049.211267,0.0
1.565876,834,1065.356767,0.0
1.377911,834,1081.099839,0.0
1.390383,834,1096.871056,0.0
1.348256,834,1112.339549,0.0
2.38014,834,1128.401446,0.05014126120507927
2.289318,834,1144.775579,0.0
2.566259,834,1160.605657,0.09951720145685249
1.849946,834,1176.360462,0.0
1.719245,834,1192.424866,0.0
2.12068,834,1208.723937,0.0
2.232266,834,1224.894282,0.017873835105005897
1.759131,834,1240.995453,0.0
2.190856,834,1257.077664,0.0
2.485672,834,1272.847293,0.07871541940825467
1.707852,834,1288.731269,0.0
2.121208,834,1304.332263,0.0
2.186738,834,1320.050129,0.0
1.770583,834,1335.949751,0.0
2.468123,834,1351.785182,0.02410561430738618
2.259823,834,1367.422464,0.0
2.354214,834,1383.010279,0.0
2.172498,834,1399.100236,0.04810726573493836
2.087232,834,1416.0943,0.0
2.297375,834,1431.381313,0.26722529686415664
2.122637,834,1447.299402,0.0
1.58084,834,1463.810224,0.0
1.953116,834,1479.574993,0.0
1.997503,834,1495.611301,0.0
2.044246,834,1511.45647,0.056411664765036174
1.418731,834,1527.075278,0.0
2.02504,834,1543.111508,0.0
2.25764,834,1558.895443,0.0332979375900148
2.08528,834,1574.57396,0.0
1.31882,834,1589.951139,0.0
2.049761,834,1605.51666,0.0
2.40576,834,1620.763301,0.0
2.617075,834,1636.076066,0.13492523202708917
2.245619,834,1651.487198,0.0
2.965447,834,1667.102144,0.14762893492820298
2.791159,834,1682.537774,0.0
2.261772,834,1697.83203,0.0
2.519761,834,1713.307283,0.047196395179592426
1.453445,834,1728.617661,0.0
2.666366,834,1743.839903,0.08386751933624605
1.686871,834,1759.618964,0.0
2.1405,834,1775.464275,0.0
2.180997,834,1791.146151,0.0
2.37978,834,1806.80593,0.0
1.446688,834,1822.358702,0.0
1.580988,834,1838.537192,0.0
1.565364,834,1854.62543,0.0
1.585338,834,1870.303087,0.0
1.811918,834,1885.971521,0.0
1.372995,834,1901.323491,0.0
1.730649,834,1916.740996,0.0
1.48646,834,1932.164769,0.0
1.72802,834,1947.665997,0.0
1.247142,834,1963.163952,0.0
2.632177,834,1978.79042,0.02957430945957416
1.556231,834,1993.942434,0.0
1.960818,834,2009.211134,0.0
1.989605,834,2025.726131,0.0
2.323066,834,2041.314322,0.0
2.239074,834,2056.977356,0.0
1.906628,834,2072.482396,0.0
1.549662,834,2087.643524,0.0
2.445303,834,2102.755121,0.05721231507743243
2.335727,834,2118.148458,0.0
1.722169,834,2134.0703,0.0
1.542363,834,2149.878426,0.0
1.218235,834,2166.102834,0.0
1.43094,834,2181.552834,0.0
2.274636,834,2196.994684,0.01808305500685094
1.509555,834,2211.925388,0.0
1.530092,834,2227.798698,0.0
1.515684,834,2243.470107,0.0
2.14451,834,2258.985788,0.0
1.662359,834,2274.424584,0.0
1.764894,834,2290.014188,0.0
1.630523,834,2305.525197,0.0
1.559191,834,2321.069526,0.0
1.870138,834,2336.672257,0.0
1.702977,834,2352.1376,0.0
1.544189,834,2367.807369,0.0
1.552345,834,2383.420257,0.0
1.551447,834,2399.053037,0.0
1.652801,834,2414.968335,0.0
1.732626,834,2430.769644,0.0
1.650702,834,2446.698664,0.0
1.794901,834,2462.608766,0.0
1.602156,834,2478.575453,0.0
3.03473,834,2494.248987,0.0
2.004926,834,2509.703166,0.0
2.296631,834,2525.308776,0.0
1.608494,834,2541.06732,0.0
2.090518,834,2556.37963,0.0
1.963914,834,2572.194301,0.0
1.681491,834,2588.376867,0.0
1.618805,834,2604.266424,0.0
1.812346,834,2620.314898,0.0
1.572027,834,2637.476569,0.0
1.482767,834,2654.526887,0.0
1.381629,834,2670.52186,0.0
1.795656,834,2686.220546,0.0
1.859875,834,2702.136193,0.0
1.921874,834,2718.843836,0.0
1.747267,834,2734.872427,0.0
1.454974,834,2751.365108,0.0
1.667813,834,2767.753805,0.0
1.658157,834,2783.789867,0.0
1.650038,834,2799.690716,0.0
1.520944,834,2815.621299,0.0
1.752034,834,2831.638633,0.0
1.940644,834,2847.271879,0.0
1.816036,834,2862.969808,0.0
1.613577,834,2878.668932,0.0
1.490782,834,2894.230237,0.0
1.601183,834,2910.092984,0.0
1.70176,834,2926.084217,0.0
1.682922,834,2941.597044,0.0
1.895094,834,2957.18697,0.0
1.675612,834,2972.633325,0.0
1.599053,834,2988.186134,0.0
2.456427,834,3003.407253,0.0
1.703967,834,3019.021209,0.0
1.551879,834,3034.704667,0.0
1.897224,834,3050.458358,0.0
1.591081,834,3066.624913,0.0
1.526595,834,3082.671916,0.0
1.589713,834,3098.840803,0.0
1.597418,834,3114.935275,0.0
1.596,834,3131.192346,0.0
1.668001,834,3147.202904,0.0
1.496189,834,3162.789199,0.0
1.514182,834,3178.798265,0.0
2.091296,834,3194.657884,0.0
1.781902,834,3210.699404,0.0
1.652916,834,3226.146043,0.0
1.531439,834,3242.662913,0.0
1.555548,834,3259.193769,0.0
1.628569,834,3274.756138,0.0
1.61872,834,3290.705407,0.0
1.62489,834,3306.534248,0.0
1.681703,834,3322.139084,0.0
1.746239,834,3338.522746,0.0
1.771176,834,3354.534046,0.0
1.940319,834,3370.602554,0.0
1.605154,834,3386.834746,0.0
1.838568,834,3402.902117,0.0
1.722535,834,3419.080838,0.0
1.739368,834,3435.263689,0.0
1.696672,834,3451.364668,0.0
1.661087,834,3467.333617,0.0
1.737445,834,3483.099144,0.0
