#{"t_start": 1659570957.9671202, "env_id": null}
r,l,t,fractional_success
1.059546,834,19.207033,0.0
1.386583,834,35.868873,0.0
0.826297,834,51.355109,0.0
1.07473,834,66.832293,0.0
1.027405,834,82.594855,0.0
1.24119,834,98.18989,0.0
0.518715,834,113.881724,0.0
0.980727,834,130.579001,0.0
1.207185,834,147.375411,0.0
0.570256,834,162.639918,0.0
1.404553,834,178.377912,0.0
1.65684,834,194.476205,0.0
1.010594,834,210.878039,0.0
0.767881,834,226.653131,0.0
1.180084,834,242.38127,0.0
1.244472,834,258.18281,0.0
1.454293,834,274.003372,0.0
1.109427,834,289.868632,0.0
1.336122,834,305.560602,0.0
1.029436,834,320.838635,0.0
1.10931,834,336.491926,0.0
-0.430147,834,352.404747,0.0
1.149549,834,368.254262,0.0
0.964497,834,384.014109,0.0
1.447923,834,400.895051,0.0
1.175179,834,418.668033,0.0
1.361212,834,435.812472,0.0
1.460086,834,451.459622,0.0
0.829599,834,467.243644,0.0
1.007252,834,482.673707,0.0
1.36191,834,498.447848,0.0
0.949591,834,514.201876,0.0
0.969781,834,529.796298,0.0
0.758615,834,545.58482,0.0
1.177952,834,561.227455,0.0
1.157942,834,576.945088,0.0
1.510367,834,592.501798,0.0
1.390741,834,608.134572,0.0
1.250645,834,623.783878,0.0
0.99224,834,639.188416,0.0
1.24784,834,654.854613,0.0
1.097769,834,670.729831,0.0
1.396616,834,686.707542,0.0
1.24988,834,702.646824,0.0
1.457141,834,718.859312,0.0
1.327052,834,734.670211,0.0
1.017485,834,750.349355,0.0
1.415466,834,765.832512,0.0
1.489662,834,781.45104,0.0
1.653685,834,796.691138,0.0
1.412758,834,815.036729,0.0
1.414407,834,831.434912,0.0
1.40921,834,847.023112,0.0
1.437625,834,862.702317,0.0
1.347926,834,878.468841,0.0
1.74854,834,894.282832,0.0
1.383465,834,909.876797,0.0
1.691658,834,925.737252,0.0
1.155503,834,941.25783,0.0
2.259735,834,956.316843,0.0
2.091447,834,971.565616,0.0
1.529488,834,986.747334,0.0
1.564651,834,1002.221727,0.0
1.811729,834,1017.873302,0.0
1.464447,834,1033.66782,0.0
1.253242,834,1049.388779,0.0
1.524023,834,1065.534279,0.0
1.205295,834,1081.261726,0.0
1.27334,834,1097.064189,0.0
1.077366,834,1112.329562,0.0
2.118242,834,1128.578958,0.0
1.640064,834,1144.781225,0.0
1.688634,834,1161.01753,0.0
1.735412,834,1176.506722,0.0
2.014487,834,1192.586752,0.0
1.346655,834,1208.870289,0.0
2.037931,834,1225.071794,0.0
1.948188,834,1241.172964,0.0
