#{"t_start": 1659570955.989558, "env_id": null}
r,l,t,fractional_success
0.739342,834,20.987603,0.0
0.950943,834,37.799559,0.0
0.83581,834,53.317049,0.0
1.083515,834,68.762981,0.0
1.25353,834,84.572417,0.0
0.971748,834,100.120126,0.0
0.932958,834,115.859286,0.0
0.624114,834,132.541549,0.0
1.112394,834,149.333332,0.0
1.116793,834,164.58581,0.0
1.09139,834,180.292123,0.0
1.188291,834,196.438141,0.0
0.78489,834,212.824352,0.0
0.980407,834,228.608539,0.0
1.363263,834,244.327582,0.0
1.508759,834,260.138211,0.0
1.15421,834,275.878366,0.0
1.459088,834,291.84771,0.0
0.360943,834,307.533154,0.0
1.095281,834,322.659953,0.0
1.177906,834,338.469488,0.0
0.905267,834,354.397934,0.0
0.983199,834,370.216199,0.0
1.17866,834,385.944795,0.0
1.181304,834,402.872613,0.0
1.028488,834,420.598275,0.0
1.276995,834,437.77441,0.0
1.519048,834,453.42156,0.0
1.603886,834,469.314955,0.0
1.306391,834,484.51065,0.0
1.068645,834,500.409788,0.0
1.223766,834,516.210694,0.0
0.350996,834,531.77386,0.0
1.211435,834,547.546756,0.0
1.255924,834,563.205017,0.0
1.316945,834,578.907028,0.0
1.608791,834,594.448108,0.0
0.971773,834,610.049638,0.0
1.575821,834,625.714563,0.0
0.721198,834,641.119107,0.0
1.294287,834,656.816549,0.0
1.100739,834,672.676143,0.0
0.902319,834,688.653855,0.0
1.062146,834,704.655634,0.0
1.008767,834,720.727506,0.0
1.299456,834,736.600899,0.0
1.248158,834,752.295669,0.0
1.380709,834,767.778823,0.0
1.186687,834,783.444223,0.0
1.309941,834,798.6687,0.0
1.346566,834,816.998668,0.0
1.495339,834,833.381225,0.0
1.127312,834,849.000674,0.0
1.473003,834,864.648627,0.0
1.232923,834,880.305781,0.0
0.717519,834,896.0729,0.0
1.281316,834,911.744989,0.0
1.277986,834,927.699188,0.0
1.304579,834,943.219767,0.0
1.438141,834,958.294405,0.0
1.510368,834,973.496305,0.0
1.5207,834,988.709271,0.0
1.55798,834,1004.058672,0.0
1.482463,834,1019.835229,0.0
1.364702,834,1035.520388,0.0
1.484223,834,1051.366341,0.0
1.513268,834,1067.480589,0.0
1.359946,834,1083.223662,0.0
1.183733,834,1099.010499,0.0
1.392444,834,1114.213379,0.0
1.341164,834,1130.52527,0.0
1.453478,834,1146.758787,0.0
1.532962,834,1162.745103,0.0
1.38858,834,1178.49991,0.0
0.978031,834,1194.548692,0.0
1.510117,834,1210.879011,0.0
1.497055,834,1227.002488,0.0
1.434554,834,1243.134912,0.0
1.537335,834,1259.474725,0.0
1.515627,834,1274.97112,0.0
1.447861,834,1290.776973,0.0
1.58011,834,1306.502965,0.0
1.565328,834,1322.158327,0.0
1.442028,834,1337.932958,0.0
1.582302,834,1353.846509,0.0
1.430274,834,1369.546291,0.0
1.421607,834,1385.149724,0.0
