nan,0.0
nan,3.9409847259521484
nan,5.398916721343994
nan,6.766850709915161
nan,8.148831367492676
nan,9.47887659072876
nan,10.733367204666138
nan,12.041304588317871
nan,13.292245626449585
nan,14.585709571838379
nan,15.779181480407715
nan,16.982123374938965
nan,18.174116134643555
1.00991245,19.39958429336548
1.00991245,20.895769119262695
1.00991245,22.00780439376831
1.00991245,23.139750003814697
1.00991245,24.34869122505188
1.00991245,25.49616003036499
1.00991245,26.696150064468384
1.00991245,27.852097749710083
1.00991245,29.03761601448059
1.00991245,30.205016374588013
1.00991245,31.873993635177612
1.00991245,32.97255277633667
1.00991245,34.09115767478943
1.00991245,35.20517325401306
1.119002575,36.369792222976685
1.119002575,37.751587867736816
1.119002575,38.793482303619385
1.119002575,39.84137582778931
1.119002575,40.9397349357605
1.119002575,41.98004674911499
1.119002575,43.08469772338867
1.119002575,44.23579287528992
1.119002575,45.36498475074768
1.119002575,46.4414496421814
1.119002575,47.5356228351593
1.119002575,48.59382700920105
1.119002575,49.732887983322144
1.119002575,50.82216787338257
1.1317377,51.95413327217102
1.1317377,53.313751459121704
1.1317377,54.37575960159302
1.1317377,55.43574643135071
1.1317377,56.532212257385254
1.1317377,57.57456040382385
1.1317377,58.671255588531494
1.1317377,59.73256468772888
1.1317377,60.842617988586426
1.1317377,61.90519165992737
1.1317377,63.07637691497803
1.1317377,64.17547798156738
1.1317377,65.29524159431458
1.1317377,66.37888956069946
1.0965601375000003,67.47205328941345
1.0965601375000003,68.85460615158081
1.0965601375000003,69.91916155815125
1.0965601375000003,70.98419642448425
1.0965601375000003,72.10033941268921
1.0965601375000003,73.17226099967957
1.0965601375000003,74.29381942749023
1.0965601375000003,75.40279054641724
1.0965601375000003,76.55027794837952
1.0965601375000003,77.64293789863586
1.0965601375000003,78.78099918365479
1.0965601375000003,79.87490701675415
1.0965601375000003,81.035893201828
1.0965601375000003,82.18464040756226
1.08610864,83.31528210639954
1.08610864,84.68721055984497
1.08610864,85.77564239501953
1.08610864,86.86436176300049
1.08610864,87.97490811347961
1.08610864,89.03842616081238
1.08610864,90.1331856250763
1.08610864,91.23746919631958
1.08610864,92.36510801315308
1.08610864,93.4304084777832
1.08610864,94.52753782272339
1.08610864,95.63280200958252
1.08610864,96.76269888877869
1.08610864,97.83574318885803
