policy_loss:-0.014700035,value_loss:0.003331156,policy_entropy:23.88068,approxkl:0.040061094,clipfrac:0.40583324,
policy_loss:-0.0010162645,value_loss:0.009747942,policy_entropy:23.906593,approxkl:0.03591427,clipfrac:0.39437503,
policy_loss:-0.020012314,value_loss:0.014654798,policy_entropy:23.926819,approxkl:0.032256447,clipfrac:0.36999995,
policy_loss:-0.007939233,value_loss:0.007979678,policy_entropy:23.940712,approxkl:0.026625428,clipfrac:0.3254166,
policy_loss:-0.0058208304,value_loss:0.0030855453,policy_entropy:23.944021,approxkl:0.025253853,clipfrac:0.32000002,
policy_loss:-0.00427319,value_loss:0.0035734084,policy_entropy:23.967632,approxkl:0.027384415,clipfrac:0.3377082,
policy_loss:-0.011037136,value_loss:0.0029532132,policy_entropy:23.990725,approxkl:0.026707228,clipfrac:0.33729154,
policy_loss:-0.00860921,value_loss:0.0018600626,policy_entropy:24.012354,approxkl:0.030810159,clipfrac:0.37875,
policy_loss:-0.009555332,value_loss:0.0032312577,policy_entropy:24.034214,approxkl:0.035083883,clipfrac:0.38312492,
policy_loss:-0.011365327,value_loss:0.0021166813,policy_entropy:24.03788,approxkl:0.03280466,clipfrac:0.37833324,
policy_loss:-0.006766292,value_loss:0.0022951541,policy_entropy:24.041334,approxkl:0.030789223,clipfrac:0.35791662,
policy_loss:-0.0067046187,value_loss:0.0014499702,policy_entropy:24.04655,approxkl:0.025823522,clipfrac:0.33645838,
policy_loss:-0.001675046,value_loss:0.0012345611,policy_entropy:24.053059,approxkl:0.026936349,clipfrac:0.33458334,
policy_loss:-0.009458492,value_loss:0.0017897194,policy_entropy:24.059254,approxkl:0.029704884,clipfrac:0.366875,
policy_loss:-0.003269976,value_loss:0.002326541,policy_entropy:24.0471,approxkl:0.029158656,clipfrac:0.35374993,
policy_loss:-0.0065872213,value_loss:0.008778383,policy_entropy:24.036268,approxkl:0.03703925,clipfrac:0.3974999,
policy_loss:-0.007870816,value_loss:0.017025406,policy_entropy:24.057896,approxkl:0.032778393,clipfrac:0.38270816,
policy_loss:-0.009537156,value_loss:0.005109456,policy_entropy:24.071346,approxkl:0.026049376,clipfrac:0.33604163,
policy_loss:-0.012104863,value_loss:0.006619246,policy_entropy:24.076992,approxkl:0.027700886,clipfrac:0.3495833,
policy_loss:-0.0008205248,value_loss:0.0033561406,policy_entropy:24.085098,approxkl:0.034686208,clipfrac:0.38229162,
policy_loss:-0.009820586,value_loss:0.0029254267,policy_entropy:24.107265,approxkl:0.03400991,clipfrac:0.3922917,
policy_loss:-0.0076018544,value_loss:0.003314454,policy_entropy:24.131674,approxkl:0.03189332,clipfrac:0.36708313,
policy_loss:-0.0059730383,value_loss:0.0025907098,policy_entropy:24.133387,approxkl:0.030003335,clipfrac:0.35541663,
policy_loss:-0.005463558,value_loss:0.004254244,policy_entropy:24.13722,approxkl:0.03058274,clipfrac:0.36645824,
policy_loss:-0.00058002194,value_loss:0.0018188959,policy_entropy:24.142517,approxkl:0.025300646,clipfrac:0.3339582,
policy_loss:0.0008996349,value_loss:0.0019026578,policy_entropy:24.138424,approxkl:0.039328866,clipfrac:0.4208334,
policy_loss:-0.008433459,value_loss:0.0014658769,policy_entropy:24.147768,approxkl:0.02539822,clipfrac:0.33083317,
policy_loss:0.0013913357,value_loss:0.002289576,policy_entropy:24.171505,approxkl:0.03679779,clipfrac:0.41937503,
policy_loss:-0.003881244,value_loss:0.002273096,policy_entropy:24.195597,approxkl:0.036277797,clipfrac:0.40562496,
policy_loss:-0.0025629285,value_loss:0.013485794,policy_entropy:24.196985,approxkl:0.037166994,clipfrac:0.39520833,
policy_loss:-0.007516584,value_loss:0.013032359,policy_entropy:24.2135,approxkl:0.031706605,clipfrac:0.378125,
policy_loss:-0.007424294,value_loss:0.005826274,policy_entropy:24.233728,approxkl:0.029867858,clipfrac:0.36145827,
policy_loss:-0.003305688,value_loss:0.003546714,policy_entropy:24.25333,approxkl:0.029460544,clipfrac:0.34770828,
policy_loss:-0.0012089167,value_loss:0.0023272266,policy_entropy:24.270164,approxkl:0.0280607,clipfrac:0.32874995,
policy_loss:-0.0011509384,value_loss:0.0025728918,policy_entropy:24.278145,approxkl:0.03436778,clipfrac:0.37708333,
policy_loss:-0.007708048,value_loss:0.002366943,policy_entropy:24.301182,approxkl:0.029449224,clipfrac:0.3708333,
policy_loss:-0.0068466924,value_loss:0.0028720058,policy_entropy:24.310467,approxkl:0.034958452,clipfrac:0.38708323,
policy_loss:0.0006224337,value_loss:0.0014979809,policy_entropy:24.32855,approxkl:0.031897757,clipfrac:0.35687488,
policy_loss:0.0007134387,value_loss:0.002005925,policy_entropy:24.369484,approxkl:0.030141363,clipfrac:0.354375,
policy_loss:-0.0024752477,value_loss:0.0039650137,policy_entropy:24.397463,approxkl:0.030036341,clipfrac:0.34645826,
policy_loss:-0.006318501,value_loss:0.0025669627,policy_entropy:24.394802,approxkl:0.024535438,clipfrac:0.32812488,
policy_loss:-0.00075775915,value_loss:0.0026352317,policy_entropy:24.392162,approxkl:0.025447484,clipfrac:0.32520834,
policy_loss:-0.001047468,value_loss:0.0018254186,policy_entropy:24.40019,approxkl:0.026165511,clipfrac:0.33916658,
policy_loss:-0.01162011,value_loss:0.01415916,policy_entropy:24.409256,approxkl:0.029332463,clipfrac:0.35874993,
policy_loss:-0.0071676066,value_loss:0.021058958,policy_entropy:24.410702,approxkl:0.040715672,clipfrac:0.41895834,
policy_loss:-0.012133209,value_loss:0.0063982694,policy_entropy:24.428268,approxkl:0.036394823,clipfrac:0.4058333,
policy_loss:-0.010604542,value_loss:0.004164978,policy_entropy:24.439354,approxkl:0.02837896,clipfrac:0.35666665,
policy_loss:-0.008272049,value_loss:0.0032544038,policy_entropy:24.434637,approxkl:0.03177853,clipfrac:0.37312496,
policy_loss:-0.0056810407,value_loss:0.003503435,policy_entropy:24.449314,approxkl:0.027331766,clipfrac:0.34854156,
policy_loss:-0.009511696,value_loss:0.0038415645,policy_entropy:24.463825,approxkl:0.027798261,clipfrac:0.33520827,
policy_loss:-0.00896251,value_loss:0.004849849,policy_entropy:24.479597,approxkl:0.033063848,clipfrac:0.38604158,
policy_loss:-0.011424827,value_loss:0.0032029995,policy_entropy:24.484362,approxkl:0.024576765,clipfrac:0.32145816,
policy_loss:-0.0053810473,value_loss:0.0026031942,policy_entropy:24.47647,approxkl:0.02998274,clipfrac:0.34812492,
policy_loss:-0.0023416462,value_loss:0.002776543,policy_entropy:24.464535,approxkl:0.02746177,clipfrac:0.3460415,
policy_loss:-0.003909736,value_loss:0.0019015821,policy_entropy:24.45787,approxkl:0.027583007,clipfrac:0.3504166,
policy_loss:0.010014569,value_loss:0.0025305622,policy_entropy:24.465565,approxkl:0.041875463,clipfrac:0.43687496,
policy_loss:-0.0033295746,value_loss:0.0021854497,policy_entropy:24.478745,approxkl:0.031709123,clipfrac:0.37791663,
policy_loss:-0.006984973,value_loss:0.013463524,policy_entropy:24.491215,approxkl:0.03079601,clipfrac:0.3658332,
policy_loss:-0.014072848,value_loss:0.012507604,policy_entropy:24.513588,approxkl:0.030153569,clipfrac:0.35645828,
policy_loss:-0.0027289768,value_loss:0.0051906845,policy_entropy:24.525927,approxkl:0.03156481,clipfrac:0.36312494,
policy_loss:-0.011471418,value_loss:0.0046412433,policy_entropy:24.52563,approxkl:0.028309327,clipfrac:0.3477084,
policy_loss:-0.006168573,value_loss:0.0044730543,policy_entropy:24.520058,approxkl:0.031658046,clipfrac:0.37354165,
policy_loss:-0.0055235894,value_loss:0.004002097,policy_entropy:24.519709,approxkl:0.026043136,clipfrac:0.33541656,
policy_loss:-0.0074290833,value_loss:0.0025850784,policy_entropy:24.517178,approxkl:0.029955167,clipfrac:0.34458324,
policy_loss:-0.0077465526,value_loss:0.0026291632,policy_entropy:24.510326,approxkl:0.035951152,clipfrac:0.3908332,
policy_loss:-0.00844221,value_loss:0.0026303711,policy_entropy:24.527227,approxkl:0.025200302,clipfrac:0.32999992,
policy_loss:-0.009735169,value_loss:0.0041035647,policy_entropy:24.549038,approxkl:0.02960524,clipfrac:0.3456249,
policy_loss:-0.013884136,value_loss:0.00379844,policy_entropy:24.552364,approxkl:0.03566562,clipfrac:0.38083336,
policy_loss:-0.006240704,value_loss:0.0027420246,policy_entropy:24.55038,approxkl:0.027935019,clipfrac:0.3410417,
policy_loss:-0.0026794777,value_loss:0.0027929372,policy_entropy:24.56089,approxkl:0.04160519,clipfrac:0.40479165,
policy_loss:0.003405014,value_loss:0.0024893251,policy_entropy:24.579082,approxkl:0.029950207,clipfrac:0.34854153,
policy_loss:-0.011087622,value_loss:0.017050026,policy_entropy:24.60157,approxkl:0.031771775,clipfrac:0.3777082,
policy_loss:-0.00085351727,value_loss:0.0077965437,policy_entropy:24.627905,approxkl:0.046245847,clipfrac:0.46395835,
policy_loss:-0.004419781,value_loss:0.0057582366,policy_entropy:24.645683,approxkl:0.035731338,clipfrac:0.37541667,
policy_loss:-0.009300089,value_loss:0.0048636748,policy_entropy:24.670761,approxkl:0.02902712,clipfrac:0.3595833,
policy_loss:-0.005298859,value_loss:0.0035592536,policy_entropy:24.68607,approxkl:0.02578617,clipfrac:0.32895833,
policy_loss:-0.0029415875,value_loss:0.0036591343,policy_entropy:24.700542,approxkl:0.03214907,clipfrac:0.38229173,
policy_loss:0.0011968965,value_loss:0.0031855088,policy_entropy:24.706701,approxkl:0.03301354,clipfrac:0.3635416,
policy_loss:-0.004532973,value_loss:0.0029930521,policy_entropy:24.71804,approxkl:0.02682198,clipfrac:0.32666665,
policy_loss:-0.0045678765,value_loss:0.0025571622,policy_entropy:24.731625,approxkl:0.026133725,clipfrac:0.33541653,
policy_loss:-0.011833035,value_loss:0.0021014442,policy_entropy:24.748959,approxkl:0.02941439,clipfrac:0.35687503,
policy_loss:-0.0041373735,value_loss:0.002295725,policy_entropy:24.774586,approxkl:0.029084122,clipfrac:0.36833322,
policy_loss:-0.003017418,value_loss:0.0026091642,policy_entropy:24.797058,approxkl:0.039085172,clipfrac:0.41958326,
policy_loss:-0.00056535995,value_loss:0.0028573791,policy_entropy:24.804014,approxkl:0.031893473,clipfrac:0.38374984,
policy_loss:0.0034162283,value_loss:0.0033517585,policy_entropy:24.806522,approxkl:0.033975873,clipfrac:0.3858332,
policy_loss:-0.00945082,value_loss:0.0123057505,policy_entropy:24.832926,approxkl:0.03355886,clipfrac:0.39354157,
policy_loss:-0.002187849,value_loss:0.0036410913,policy_entropy:24.86399,approxkl:0.033451024,clipfrac:0.40020832,
policy_loss:-0.0057410197,value_loss:0.0024212375,policy_entropy:24.896679,approxkl:0.030322164,clipfrac:0.36770827,
policy_loss:-0.0066573857,value_loss:0.0025193938,policy_entropy:24.923496,approxkl:0.030464048,clipfrac:0.37083328,
policy_loss:-0.012854633,value_loss:0.0029975073,policy_entropy:24.950068,approxkl:0.027893597,clipfrac:0.33812496,
policy_loss:-0.008292011,value_loss:0.0018612174,policy_entropy:24.961979,approxkl:0.031442136,clipfrac:0.38604152,
policy_loss:-0.0058303117,value_loss:0.0020126682,policy_entropy:24.965363,approxkl:0.023174316,clipfrac:0.30874985,
policy_loss:-0.0040412936,value_loss:0.0026071281,policy_entropy:24.972805,approxkl:0.029015768,clipfrac:0.35458314,
policy_loss:-0.011526311,value_loss:0.003908644,policy_entropy:24.997753,approxkl:0.03736458,clipfrac:0.41291672,
policy_loss:-0.014121825,value_loss:0.0022993234,policy_entropy:25.020763,approxkl:0.02860615,clipfrac:0.36375,
policy_loss:-0.009905773,value_loss:0.0029075374,policy_entropy:25.03844,approxkl:0.03360757,clipfrac:0.3918749,
policy_loss:-0.0018075969,value_loss:0.0029112953,policy_entropy:25.043156,approxkl:0.033353634,clipfrac:0.3902083,
policy_loss:-0.0035640963,value_loss:0.0029308777,policy_entropy:25.041637,approxkl:0.029810216,clipfrac:0.35791662,
policy_loss:-0.009655729,value_loss:0.0051191854,policy_entropy:25.052078,approxkl:0.027015314,clipfrac:0.3383333,
policy_loss:-0.0042528836,value_loss:0.010665626,policy_entropy:25.06534,approxkl:0.03109466,clipfrac:0.36854163,
policy_loss:-0.012026583,value_loss:0.0044234656,policy_entropy:25.08387,approxkl:0.02629714,clipfrac:0.32145822,
policy_loss:-0.005819763,value_loss:0.003102744,policy_entropy:25.094582,approxkl:0.031637073,clipfrac:0.37062487,
policy_loss:-0.0010231944,value_loss:0.0054719816,policy_entropy:25.1067,approxkl:0.033474777,clipfrac:0.37833324,
policy_loss:-0.0076109073,value_loss:0.0046915812,policy_entropy:25.125568,approxkl:0.033085875,clipfrac:0.39499992,
policy_loss:-0.010887504,value_loss:0.0027477199,policy_entropy:25.140406,approxkl:0.028465042,clipfrac:0.36833328,
policy_loss:-0.011656421,value_loss:0.0021202671,policy_entropy:25.141481,approxkl:0.034136347,clipfrac:0.39833337,
policy_loss:-0.0036916272,value_loss:0.0020439134,policy_entropy:25.136684,approxkl:0.02605401,clipfrac:0.3308333,
policy_loss:-0.0066664345,value_loss:0.003471402,policy_entropy:25.141928,approxkl:0.024246002,clipfrac:0.31895822,
policy_loss:-0.0026796113,value_loss:0.0029534874,policy_entropy:25.142307,approxkl:0.029107744,clipfrac:0.35312495,
policy_loss:-0.004522496,value_loss:0.0063672685,policy_entropy:25.166916,approxkl:0.031025628,clipfrac:0.3677083,
policy_loss:-0.0025163922,value_loss:0.003379928,policy_entropy:25.19051,approxkl:0.030678645,clipfrac:0.35437495,
policy_loss:-0.0035003996,value_loss:0.0052072955,policy_entropy:25.196259,approxkl:0.03407589,clipfrac:0.38291666,
policy_loss:-0.011210647,value_loss:0.0063562253,policy_entropy:25.21072,approxkl:0.028489018,clipfrac:0.3583333,
policy_loss:-0.015118917,value_loss:0.008229614,policy_entropy:25.223408,approxkl:0.030856874,clipfrac:0.38124993,
policy_loss:-0.012666295,value_loss:0.007956199,policy_entropy:25.229824,approxkl:0.034662854,clipfrac:0.37708342,
policy_loss:-0.008947564,value_loss:0.003816863,policy_entropy:25.230057,approxkl:0.029182801,clipfrac:0.36166668,
policy_loss:-0.0029774574,value_loss:0.0025579499,policy_entropy:25.22491,approxkl:0.028805286,clipfrac:0.3627082,
policy_loss:-0.012067792,value_loss:0.0032750592,policy_entropy:25.216812,approxkl:0.02686357,clipfrac:0.3241666,
policy_loss:-0.009607455,value_loss:0.0043363078,policy_entropy:25.221645,approxkl:0.035315674,clipfrac:0.38916662,
policy_loss:-0.002235126,value_loss:0.0038220105,policy_entropy:25.22639,approxkl:0.03294599,clipfrac:0.3754166,
policy_loss:-0.005517906,value_loss:0.0033091102,policy_entropy:25.230463,approxkl:0.025607133,clipfrac:0.3322917,
policy_loss:-0.0077992463,value_loss:0.004030691,policy_entropy:25.256649,approxkl:0.03424219,clipfrac:0.38416663,
policy_loss:-0.005105681,value_loss:0.005263653,policy_entropy:25.284672,approxkl:0.030180592,clipfrac:0.37208346,
policy_loss:-0.00501041,value_loss:0.0029514306,policy_entropy:25.272732,approxkl:0.03533271,clipfrac:0.39270824,
policy_loss:-0.002084504,value_loss:0.00395831,policy_entropy:25.274525,approxkl:0.033993177,clipfrac:0.40000004,
policy_loss:-0.008586932,value_loss:0.003064163,policy_entropy:25.295677,approxkl:0.028430292,clipfrac:0.36229157,
policy_loss:-0.001783991,value_loss:0.009784363,policy_entropy:25.314072,approxkl:0.031959422,clipfrac:0.3683332,
policy_loss:-0.004812857,value_loss:0.011410458,policy_entropy:25.324518,approxkl:0.026342178,clipfrac:0.31958318,
policy_loss:0.0056963125,value_loss:0.0065887747,policy_entropy:25.331903,approxkl:0.03949979,clipfrac:0.41937503,
policy_loss:-0.00069522567,value_loss:0.0041784826,policy_entropy:25.32432,approxkl:0.025582725,clipfrac:0.32999998,
policy_loss:0.0017024617,value_loss:0.0029986643,policy_entropy:25.331276,approxkl:0.028373063,clipfrac:0.35979173,
policy_loss:-0.0045669414,value_loss:0.0021938134,policy_entropy:25.3335,approxkl:0.02474258,clipfrac:0.3095833,
policy_loss:-0.006799438,value_loss:0.002356963,policy_entropy:25.322168,approxkl:0.028730739,clipfrac:0.34229165,
policy_loss:-0.008726497,value_loss:0.006218032,policy_entropy:25.321644,approxkl:0.029143786,clipfrac:0.35479158,
policy_loss:-0.0025655893,value_loss:0.004200709,policy_entropy:25.3327,approxkl:0.033735514,clipfrac:0.376875,
policy_loss:-0.00089048204,value_loss:0.0029638102,policy_entropy:25.335386,approxkl:0.03243653,clipfrac:0.36937484,
policy_loss:-0.008224085,value_loss:0.003924083,policy_entropy:25.340559,approxkl:0.030387338,clipfrac:0.37020826,
policy_loss:-0.0013497899,value_loss:0.0027147937,policy_entropy:25.3494,approxkl:0.030737424,clipfrac:0.36687505,
policy_loss:-0.0036864497,value_loss:0.0024567465,policy_entropy:25.348791,approxkl:0.03573368,clipfrac:0.40645838,
policy_loss:-0.009088455,value_loss:0.00414537,policy_entropy:25.355103,approxkl:0.030559218,clipfrac:0.37291658,
policy_loss:-0.0065430165,value_loss:0.014518583,policy_entropy:25.378056,approxkl:0.034316044,clipfrac:0.37666675,
policy_loss:-0.006129193,value_loss:0.012455212,policy_entropy:25.388626,approxkl:0.03347401,clipfrac:0.36812493,
policy_loss:0.0021672668,value_loss:0.008588679,policy_entropy:25.401106,approxkl:0.04086108,clipfrac:0.39687502,
policy_loss:-0.007876226,value_loss:0.0051554115,policy_entropy:25.394915,approxkl:0.046144094,clipfrac:0.44083348,
policy_loss:-0.012011669,value_loss:0.0038515865,policy_entropy:25.394178,approxkl:0.032825354,clipfrac:0.38895833,
policy_loss:-0.0045765773,value_loss:0.0031769734,policy_entropy:25.404333,approxkl:0.026969368,clipfrac:0.34020823,
policy_loss:-0.0049160505,value_loss:0.002686042,policy_entropy:25.415308,approxkl:0.028617268,clipfrac:0.35041657,
policy_loss:-0.0068777986,value_loss:0.004474856,policy_entropy:25.423122,approxkl:0.031933974,clipfrac:0.37229162,
policy_loss:-0.0056244503,value_loss:0.0033348154,policy_entropy:25.430042,approxkl:0.032020055,clipfrac:0.3781249,
policy_loss:-0.0050484436,value_loss:0.0049748905,policy_entropy:25.447323,approxkl:0.027971145,clipfrac:0.34645823,
policy_loss:-0.006251642,value_loss:0.0037781578,policy_entropy:25.453459,approxkl:0.029392418,clipfrac:0.34208328,
policy_loss:-0.0077474117,value_loss:0.004847012,policy_entropy:25.465328,approxkl:0.03444876,clipfrac:0.3816667,
policy_loss:-0.008770629,value_loss:0.002531919,policy_entropy:25.47684,approxkl:0.03728038,clipfrac:0.39354157,
policy_loss:-0.006640719,value_loss:0.0034832046,policy_entropy:25.477566,approxkl:0.03402346,clipfrac:0.37666655,
policy_loss:-0.0006438641,value_loss:0.0066512697,policy_entropy:25.497261,approxkl:0.039525982,clipfrac:0.41500002,
policy_loss:-0.0051425034,value_loss:0.0069836313,policy_entropy:25.51424,approxkl:0.03605006,clipfrac:0.4102083,
policy_loss:-0.0041013635,value_loss:0.004948497,policy_entropy:25.528034,approxkl:0.02994346,clipfrac:0.3589583,
policy_loss:-0.01267382,value_loss:0.007809567,policy_entropy:25.539898,approxkl:0.03683232,clipfrac:0.40145817,
policy_loss:-0.010171408,value_loss:0.0073682466,policy_entropy:25.557459,approxkl:0.034221817,clipfrac:0.37416667,
policy_loss:0.00085105764,value_loss:0.0026312943,policy_entropy:25.570019,approxkl:0.02804708,clipfrac:0.34333324,
policy_loss:-0.00853343,value_loss:0.00397461,policy_entropy:25.582682,approxkl:0.028137332,clipfrac:0.34937507,
policy_loss:-0.009614894,value_loss:0.0073497677,policy_entropy:25.592037,approxkl:0.039163884,clipfrac:0.4012499,
policy_loss:-0.008572719,value_loss:0.003336814,policy_entropy:25.602188,approxkl:0.029998273,clipfrac:0.36499998,
policy_loss:-0.016149128,value_loss:0.0023413668,policy_entropy:25.631088,approxkl:0.033472992,clipfrac:0.3958333,
policy_loss:-0.008870208,value_loss:0.0018364682,policy_entropy:25.64866,approxkl:0.025011063,clipfrac:0.326875,
policy_loss:-0.008252915,value_loss:0.0035502494,policy_entropy:25.656809,approxkl:0.034781337,clipfrac:0.3931249,
policy_loss:-0.0047525233,value_loss:0.0033248805,policy_entropy:25.669806,approxkl:0.03233056,clipfrac:0.37249985,
policy_loss:-0.014929798,value_loss:0.0021705737,policy_entropy:25.672153,approxkl:0.028838482,clipfrac:0.3627082,
policy_loss:0.0036720852,value_loss:0.006558238,policy_entropy:25.673267,approxkl:0.031939708,clipfrac:0.34708327,
policy_loss:-0.003957716,value_loss:0.0075434158,policy_entropy:25.700771,approxkl:0.035402562,clipfrac:0.40374988,
policy_loss:-0.015289435,value_loss:0.006989832,policy_entropy:25.734882,approxkl:0.026696658,clipfrac:0.33708328,
policy_loss:0.0009842308,value_loss:0.004084586,policy_entropy:25.764246,approxkl:0.032328375,clipfrac:0.37666652,
policy_loss:-0.009419025,value_loss:0.0024780307,policy_entropy:25.780811,approxkl:0.034755763,clipfrac:0.4004166,
policy_loss:-0.0071159736,value_loss:0.002496311,policy_entropy:25.786922,approxkl:0.03465741,clipfrac:0.39604145,
policy_loss:-0.009210615,value_loss:0.002077472,policy_entropy:25.803366,approxkl:0.025577754,clipfrac:0.33062503,
policy_loss:-0.0077705896,value_loss:0.0017178198,policy_entropy:25.818521,approxkl:0.026763096,clipfrac:0.33645827,
policy_loss:0.00042857192,value_loss:0.0016040525,policy_entropy:25.829279,approxkl:0.029926056,clipfrac:0.35687488,
policy_loss:-0.009545656,value_loss:0.004886352,policy_entropy:25.85051,approxkl:0.035265137,clipfrac:0.37854153,
policy_loss:-0.01510865,value_loss:0.004910144,policy_entropy:25.864532,approxkl:0.033840876,clipfrac:0.394375,
policy_loss:-0.007357755,value_loss:0.0030177091,policy_entropy:25.878052,approxkl:0.03290439,clipfrac:0.37208322,
policy_loss:-0.00909202,value_loss:0.0031670127,policy_entropy:25.890741,approxkl:0.0348735,clipfrac:0.39708313,
policy_loss:-0.005906393,value_loss:0.002199643,policy_entropy:25.89119,approxkl:0.034126986,clipfrac:0.37895834,
policy_loss:-0.014114927,value_loss:0.006874241,policy_entropy:25.8892,approxkl:0.034874324,clipfrac:0.3870833,
policy_loss:-0.015049094,value_loss:0.008468603,policy_entropy:25.892075,approxkl:0.03632849,clipfrac:0.40083328,
policy_loss:-0.012019156,value_loss:0.006742754,policy_entropy:25.897144,approxkl:0.027954688,clipfrac:0.35166666,
policy_loss:-0.0068150274,value_loss:0.0024725036,policy_entropy:25.896984,approxkl:0.03092077,clipfrac:0.35708326,
policy_loss:-0.0060935663,value_loss:0.0039857323,policy_entropy:25.895681,approxkl:0.03049325,clipfrac:0.3654166,
policy_loss:-0.004015333,value_loss:0.0020886012,policy_entropy:25.90562,approxkl:0.029050803,clipfrac:0.35145825,
policy_loss:-0.0073760403,value_loss:0.0014949024,policy_entropy:25.900263,approxkl:0.027924549,clipfrac:0.3508333,
policy_loss:-0.001797667,value_loss:0.0015374568,policy_entropy:25.893372,approxkl:0.031036163,clipfrac:0.37333325,
policy_loss:-0.0015071182,value_loss:0.0017116917,policy_entropy:25.898422,approxkl:0.029811898,clipfrac:0.3524998,
policy_loss:-0.010032841,value_loss:0.001969342,policy_entropy:25.906506,approxkl:0.028030654,clipfrac:0.3589583,
policy_loss:-0.0060692457,value_loss:0.0015350555,policy_entropy:25.903116,approxkl:0.030236933,clipfrac:0.35833323,
policy_loss:-0.0025396263,value_loss:0.0015913777,policy_entropy:25.906622,approxkl:0.03166011,clipfrac:0.36916667,
policy_loss:-0.008106926,value_loss:0.0022370128,policy_entropy:25.906057,approxkl:0.032787897,clipfrac:0.38604164,
policy_loss:-0.0017745625,value_loss:0.0017245583,policy_entropy:25.89476,approxkl:0.034103174,clipfrac:0.38104174,
policy_loss:-0.0067184297,value_loss:0.008221932,policy_entropy:25.904556,approxkl:0.03078838,clipfrac:0.3808334,
policy_loss:-0.017257534,value_loss:0.00471856,policy_entropy:25.911722,approxkl:0.029914543,clipfrac:0.366875,
policy_loss:-0.0142088635,value_loss:0.0036917613,policy_entropy:25.920238,approxkl:0.03575202,clipfrac:0.39749992,
policy_loss:-0.005025317,value_loss:0.0022500986,policy_entropy:25.918509,approxkl:0.033507716,clipfrac:0.37625003,
policy_loss:-0.0012024319,value_loss:0.0023728032,policy_entropy:25.924915,approxkl:0.033328168,clipfrac:0.37041658,
policy_loss:-0.012152406,value_loss:0.0022917518,policy_entropy:25.927511,approxkl:0.032816686,clipfrac:0.38020825,
policy_loss:-0.008193274,value_loss:0.0020226054,policy_entropy:25.92625,approxkl:0.03072821,clipfrac:0.36916652,
policy_loss:-0.0060268296,value_loss:0.0019205814,policy_entropy:25.920404,approxkl:0.031155284,clipfrac:0.37312508,
policy_loss:-0.0039440515,value_loss:0.0010853743,policy_entropy:25.924112,approxkl:0.030735949,clipfrac:0.35937497,
policy_loss:-0.012335142,value_loss:0.0024894828,policy_entropy:25.93327,approxkl:0.032433957,clipfrac:0.3760416,
policy_loss:-0.005299068,value_loss:0.002328311,policy_entropy:25.938076,approxkl:0.036936797,clipfrac:0.40562505,
policy_loss:-0.0009963837,value_loss:0.0015774968,policy_entropy:25.94807,approxkl:0.032703348,clipfrac:0.39562494,
policy_loss:-0.0070155086,value_loss:0.0026310622,policy_entropy:25.955883,approxkl:0.03598782,clipfrac:0.38145837,
policy_loss:-0.0026132758,value_loss:0.0022454523,policy_entropy:25.961782,approxkl:0.029914835,clipfrac:0.3581249,
policy_loss:-0.008521011,value_loss:0.006341743,policy_entropy:25.963312,approxkl:0.029888839,clipfrac:0.36437494,
policy_loss:-0.00738796,value_loss:0.008842011,policy_entropy:25.962917,approxkl:0.038321886,clipfrac:0.4056251,
policy_loss:-0.0049047964,value_loss:0.005440801,policy_entropy:25.972553,approxkl:0.02956295,clipfrac:0.34854156,
policy_loss:-0.0016922938,value_loss:0.0027999987,policy_entropy:25.98386,approxkl:0.02926304,clipfrac:0.3518749,
policy_loss:-0.00880968,value_loss:0.002418926,policy_entropy:25.992697,approxkl:0.036431354,clipfrac:0.40187487,
policy_loss:-0.011433676,value_loss:0.003768875,policy_entropy:26.032223,approxkl:0.036437966,clipfrac:0.40458345,
policy_loss:-0.0056925905,value_loss:0.002086463,policy_entropy:26.06528,approxkl:0.03448269,clipfrac:0.36854163,
policy_loss:-0.010178177,value_loss:0.002587756,policy_entropy:26.081387,approxkl:0.03291792,clipfrac:0.3764583,
policy_loss:-0.0017209199,value_loss:0.0031376672,policy_entropy:26.086212,approxkl:0.0277238,clipfrac:0.3483332,
policy_loss:-0.0046889186,value_loss:0.0021389844,policy_entropy:26.078115,approxkl:0.028761636,clipfrac:0.3535416,
policy_loss:-0.011137838,value_loss:0.0025791586,policy_entropy:26.088474,approxkl:0.03450133,clipfrac:0.3895834,
policy_loss:-0.0032510473,value_loss:0.0018701444,policy_entropy:26.104778,approxkl:0.02651615,clipfrac:0.32749993,
policy_loss:-0.0072777607,value_loss:0.0015623487,policy_entropy:26.10876,approxkl:0.032723285,clipfrac:0.38083324,
policy_loss:-0.0033467035,value_loss:0.0031451918,policy_entropy:26.103779,approxkl:0.038171362,clipfrac:0.41999993,
policy_loss:-0.008954767,value_loss:0.0051999525,policy_entropy:26.120947,approxkl:0.029145356,clipfrac:0.35958317,
policy_loss:-0.010837557,value_loss:0.0059247143,policy_entropy:26.140034,approxkl:0.03529946,clipfrac:0.39791662,
policy_loss:-0.008519488,value_loss:0.0050622337,policy_entropy:26.157831,approxkl:0.03149542,clipfrac:0.37333316,
policy_loss:-0.01739183,value_loss:0.0038358145,policy_entropy:26.171158,approxkl:0.037881784,clipfrac:0.40249997,
policy_loss:-0.0073430263,value_loss:0.0029537058,policy_entropy:26.184988,approxkl:0.033913203,clipfrac:0.37645826,
