#{"t_start": 1659450764.5634315, "env_id": null}
r,l,t,fractional_success
0.324763,834,20.6303,0.0
2.810709,834,42.574743,0.0
1.479007,834,63.378778,0.0
1.474149,834,83.732763,0.0
1.143841,834,103.875062,0.0
1.628181,834,124.94224,0.0
1.34489,834,147.710257,0.0
1.412956,834,169.654864,0.0
1.520781,834,191.43501,0.0
1.925765,834,212.529443,0.0
1.359305,834,233.593381,0.0
1.682367,834,256.640723,0.0
0.78536,834,278.219822,0.0
2.070659,834,300.628737,0.0
1.504642,834,322.394058,0.0
1.186701,834,345.187437,0.0
1.504103,834,366.530632,0.0
1.441786,834,390.580202,0.0
1.73209,834,413.846126,0.0
1.953624,834,436.870293,0.0
1.656858,834,457.770969,0.0
1.431505,834,478.562287,0.0
1.969364,834,500.479641,0.0
1.993696,834,521.115705,0.0
1.875859,834,542.823436,0.0
1.849085,834,563.685262,0.0
1.519472,834,584.265643,0.0
1.958592,834,603.188773,0.0
2.125679,834,624.257107,0.0
2.093631,834,643.794562,0.0
1.415084,834,666.171395,0.0
1.856357,834,688.309887,0.0
1.964017,834,709.975676,0.0
1.456546,834,732.025836,0.0
2.042253,834,753.847034,0.0
2.058749,834,778.921253,0.0
1.489616,834,802.339157,0.0
1.602209,834,824.781817,0.0
1.909083,834,845.822014,0.0
1.571387,834,867.54427,0.0
1.901475,834,887.454784,0.0
1.892698,834,908.611759,0.0
1.964337,834,930.047408,0.0
1.634782,834,951.580316,0.0
1.553532,834,972.166724,0.0
1.645799,834,995.109633,0.0
1.526619,834,1015.587831,0.0
1.896329,834,1038.073271,0.0
1.616286,834,1060.175356,0.0
1.509899,834,1080.81011,0.0
1.439996,834,1103.963585,0.0
1.651778,834,1124.556673,0.0
1.682274,834,1144.944866,0.0
1.458632,834,1169.492808,0.0
1.606136,834,1191.128799,0.0
1.698488,834,1214.308072,0.0
1.361151,834,1237.98611,0.0
1.507621,834,1263.029197,0.0
1.956683,834,1285.372906,0.0
1.892074,834,1310.508866,0.0
1.651419,834,1337.054521,0.0
1.815345,834,1361.858761,0.0
1.713297,834,1385.133553,0.0
1.661639,834,1408.187055,0.0
1.460185,834,1429.305637,0.0
1.683094,834,1452.42064,0.0
2.202298,834,1476.085145,0.0
2.005284,834,1504.404032,0.0
1.820781,834,1532.437675,0.0
1.751951,834,1559.747763,0.0
1.724583,834,1584.539299,0.0
1.775436,834,1606.836005,0.0
1.726981,834,1629.054734,0.0
1.754894,834,1653.350921,0.0
1.59544,834,1676.695626,0.0
1.560729,834,1699.254357,0.0
2.323811,834,1721.03876,0.0
1.612559,834,1743.996905,0.0
1.686732,834,1767.024018,0.0
1.716927,834,1789.560409,0.0
1.444169,834,1818.298304,0.0
1.647494,834,1852.572879,0.0
2.130719,834,1875.504732,0.0
1.737942,834,1898.017402,0.0
1.924506,834,1919.99447,0.0
2.05666,834,1941.774569,0.0
1.704046,834,1965.729443,0.0
2.277894,834,1989.506412,0.0
1.674351,834,2012.321956,0.0
2.10254,834,2032.885462,0.0
1.985977,834,2056.246281,0.0
2.273293,834,2078.623555,0.0
2.099127,834,2106.736893,0.0
1.726963,834,2132.410466,0.0
2.168924,834,2156.594728,0.0
1.809432,834,2181.399096,0.0
1.67355,834,2205.023343,0.0
1.817577,834,2230.059842,0.0
2.044777,834,2253.690638,0.0
1.70233,834,2276.768569,0.0
1.888477,834,2303.017229,0.0
1.744664,834,2325.562364,0.0
2.229095,834,2350.204243,0.0
2.166597,834,2374.53141,0.0
1.713708,834,2399.375766,0.0
2.007457,834,2428.12762,0.0
2.179269,834,2451.506493,0.0
1.791225,834,2474.830207,0.0
2.117485,834,2498.25937,0.0
2.230878,834,2521.878988,0.0
1.600168,834,2545.920405,0.0
1.941999,834,2570.102867,0.0
2.16965,834,2594.011035,0.0
2.019174,834,2615.657109,0.0
2.134254,834,2638.856934,0.0
2.050806,834,2662.579849,0.0
1.715659,834,2687.147535,0.0
2.024643,834,2711.579656,0.0
2.018375,834,2735.401511,0.0
2.168675,834,2761.382589,0.0
1.413364,834,2785.051015,0.0
1.679786,834,2809.163469,0.0
1.530963,834,2832.747925,0.0
1.693335,834,2857.21573,0.0
1.517729,834,2881.025867,0.0
1.750246,834,2905.655913,0.0
1.665524,834,2927.631093,0.0
1.646446,834,2950.399804,0.0
1.551125,834,2975.234968,0.0
1.648494,834,2999.013346,0.0
1.939775,834,3024.765331,0.0
1.746996,834,3047.895025,0.0
1.609666,834,3072.702523,0.0
1.7756,834,3097.66377,0.0
2.04398,834,3122.816583,0.0
1.593072,834,3149.832153,0.0
2.288624,834,3174.457907,0.0
2.098145,834,3199.384756,0.0
1.727267,834,3225.044876,0.0
1.760495,834,3248.919755,0.0
1.578543,834,3278.35602,0.0
1.900335,834,3304.15936,0.0
2.079094,834,3336.649296,0.0
2.139995,834,3366.478776,0.0
2.038026,834,3394.289008,0.0
2.118712,834,3420.37593,0.0
1.920878,834,3449.398701,0.0
1.682819,834,3474.490827,0.0
2.112089,834,3502.498516,0.0
1.984826,834,3525.514712,0.0
2.310837,834,3549.542978,0.0
2.200957,834,3573.686933,0.0
1.635795,834,3598.645347,0.0
1.791449,834,3624.37725,0.0
1.802839,834,3650.027767,0.0
2.106314,834,3671.739507,0.0
2.11167,834,3697.434636,0.0
1.847387,834,3721.40854,0.0
1.946601,834,3744.439747,0.0
1.745276,834,3766.749543,0.0
1.97589,834,3788.881444,0.0
2.461088,834,3813.369185,0.0
2.353174,834,3837.014656,0.0
1.800243,834,3863.240153,0.0
1.765903,834,3889.915364,0.0
1.787614,834,3915.183481,0.0
1.524829,834,3938.424364,0.0
1.74149,834,3959.859231,0.0
2.24833,834,3984.445664,0.0
1.796878,834,4007.680019,0.0
2.057321,834,4031.563971,0.0
1.657921,834,4054.91888,0.0
2.102451,834,4077.869494,0.0
2.130999,834,4102.782612,0.0
1.79257,834,4124.871135,0.0
1.866173,834,4149.737822,0.0
1.42984,834,4172.735523,0.0
1.482904,834,4196.308746,0.0
1.796653,834,4218.056438,0.0
1.774105,834,4241.243076,0.0
2.156511,834,4263.223969,0.0
1.682582,834,4286.556031,0.0
1.996028,834,4309.511793,0.0
2.15089,834,4333.015665,0.0
1.700122,834,4358.771942,0.0
1.969277,834,4380.570603,0.0
2.101668,834,4402.614445,0.0
1.946051,834,4426.840679,0.0
2.09168,834,4451.891804,0.0
2.071793,834,4475.252744,0.0
1.883784,834,4496.58438,0.0
2.060418,834,4518.848856,0.0
1.915574,834,4540.989566,0.0
2.129715,834,4565.044731,0.0
2.085974,834,4587.813755,0.0
2.020497,834,4609.859713,0.0
2.226577,834,4634.909707,0.0
1.684296,834,4657.847159,0.0
1.665887,834,4683.944808,0.0
1.879969,834,4707.921702,0.0
