#{"t_start": 1659450764.146456, "env_id": null}
r,l,t,fractional_success
0.850965,834,21.056275,0.0
-0.046141,834,42.98972,0.0
1.916054,834,63.845749,0.0
-0.147257,834,84.042724,0.0
1.30931,834,104.26204,0.0
0.611002,834,125.27118,0.0
1.623686,834,148.248215,0.0
1.828507,834,170.06784,0.0
1.361192,834,191.851985,0.0
1.504104,834,212.939897,0.0
1.826185,834,234.010356,0.0
1.420725,834,257.121058,0.0
1.50943,834,278.540803,0.0
1.473482,834,301.041708,0.0
1.751972,834,322.77001,0.0
1.907977,834,345.582412,0.0
1.683716,834,366.930606,0.0
2.017541,834,391.114171,0.0
1.915782,834,413.917123,0.0
1.970767,834,437.236273,0.0
1.749517,834,458.215944,0.0
1.238637,834,479.205772,0.0
1.789014,834,500.826618,0.0
1.780332,834,521.505685,0.0
1.692259,834,543.224413,0.0
1.745567,834,564.137233,0.0
1.837315,834,584.929605,0.0
2.093202,834,603.575747,0.0
1.805558,834,624.568885,0.0
1.697734,834,644.210537,0.0
1.638339,834,666.445857,0.0
1.895548,834,688.878356,0.0
2.431971,834,710.383651,3.9294548160408625e-05
1.53697,834,732.453814,0.0
1.460445,834,754.108019,0.0
1.745743,834,779.334233,0.0
1.764956,834,802.77013,0.0
2.166718,834,825.193792,0.0
1.665817,834,846.23599,0.0
2.076059,834,867.970245,0.0
1.683381,834,887.903758,0.0
1.720129,834,908.994738,0.0
1.89765,834,930.477381,0.0
1.418699,834,951.992293,0.0
1.9044,834,972.565701,0.0
1.566035,834,995.476613,0.0
1.474673,834,1015.915811,0.0
1.63235,834,1038.721236,0.0
1.696836,834,1060.445814,0.0
1.755289,834,1081.227085,0.0
1.589943,834,1104.331563,0.0
1.372715,834,1125.049643,0.0
1.528079,834,1145.358844,0.0
1.634871,834,1169.910782,0.0
1.501252,834,1191.311787,0.0
1.606003,834,1214.890041,0.0
1.502953,834,1238.428082,0.0
1.524826,834,1263.445172,0.0
1.556339,834,1285.623893,0.0
1.540417,834,1310.924842,0.0
1.615196,834,1337.420497,0.0
1.787356,834,1362.275737,0.0
1.557638,834,1385.64752,0.0
1.606531,834,1408.626028,0.0
1.829805,834,1429.755611,0.0
1.752207,834,1452.659101,0.0
1.725419,834,1476.51912,0.0
1.770457,834,1504.765012,0.0
2.118141,834,1532.85465,0.0
1.904845,834,1560.163738,0.0
1.633804,834,1584.946274,0.0
1.657433,834,1606.956995,0.0
1.701702,834,1629.349718,0.0
1.689592,834,1653.657903,0.0
2.09966,834,1677.076604,0.0
1.700195,834,1699.663334,0.0
1.691887,834,1721.464734,0.0
1.484335,834,1744.215067,0.0
1.572432,834,1767.327958,0.0
1.793439,834,1790.174372,0.0
1.639125,834,1818.872308,0.0
1.549749,834,1852.974181,0.0
1.778608,834,1876.220629,0.0
1.687176,834,1898.43138,0.0
1.951909,834,1920.473947,0.0
1.768102,834,1942.191544,0.0
1.668795,834,1966.142419,0.0
1.834694,834,1990.154373,0.0
2.082375,834,2012.551441,0.0
1.851082,834,2033.286815,0.0
1.657608,834,2056.694504,0.0
1.601125,834,2079.221984,0.0
1.886057,834,2106.893881,0.0
1.872113,834,2132.84844,0.0
2.077179,834,2157.054701,0.0
2.01808,834,2181.977065,0.0
1.730316,834,2205.382325,0.0
2.030825,834,2230.475817,0.0
1.869629,834,2254.074615,0.0
1.738777,834,2277.232865,0.0
1.939453,834,2303.451313,0.0
2.149161,834,2325.97934,0.0
1.713196,834,2350.610219,0.0
1.674776,834,2374.973383,0.0
1.802843,834,2400.037998,0.0
2.496807,834,2428.527597,0.0
2.214438,834,2451.922469,0.0
2.199618,834,2475.286225,0.0
2.075318,834,2498.59235,0.0
1.98618,834,2522.202966,0.0
1.406701,834,2546.357377,0.0
2.284217,834,2570.434809,0.0
1.905738,834,2594.401012,0.0
2.111939,834,2615.864094,0.0
1.605412,834,2639.515896,0.0
2.311428,834,2662.981827,0.0
1.624879,834,2687.735499,0.0
1.638916,834,2712.004632,0.0
2.039503,834,2735.819487,0.0
2.09751,834,2761.798557,0.0
1.936084,834,2785.46799,0.0
1.476346,834,2809.588443,0.0
2.013312,834,2833.163898,0.0
1.786393,834,2857.649705,0.0
1.855424,834,2881.204845,0.0
1.646193,834,2905.831903,0.0
1.995107,834,2928.027068,0.0
1.6698,834,2950.908772,0.0
2.207832,834,2975.47795,0.0
1.731694,834,2999.306327,0.0
2.263618,834,3025.176307,0.0
1.671683,834,3048.311002,0.0
1.637704,834,3073.259489,0.0
1.549794,834,3098.115745,0.0
1.710934,834,3123.341551,0.0
2.22882,834,3150.239127,0.0
1.888934,834,3174.882882,0.0
1.708932,834,3199.798739,0.0
1.806164,834,3225.65584,0.0
1.778585,834,3249.32873,0.0
1.576495,834,3278.738998,0.0
1.75788,834,3304.572337,0.0
1.722433,834,3337.084273,0.0
1.904594,834,3366.894752,0.0
1.91943,834,3394.676984,0.0
2.029126,834,3420.832902,0.0
1.702088,834,3449.592692,0.0
1.608001,834,3474.793811,0.0
1.917571,834,3502.964488,0.0
1.865553,834,3525.932687,0.0
2.142708,834,3549.79613,0.0
2.147199,834,3574.240902,0.0
1.652308,834,3599.056323,0.0
2.133764,834,3624.502292,0.0
1.943533,834,3650.652734,0.0
1.504634,834,3672.155483,0.0
1.858061,834,3697.892568,0.0
1.75934,834,3721.817517,0.0
2.119135,834,3744.995235,0.0
1.717836,834,3767.165517,0.0
1.731201,834,3789.431411,0.0
1.931801,834,3813.918153,0.0
2.049444,834,3837.380635,0.0
1.804563,834,3863.784121,0.0
1.762514,834,3890.293343,0.0
1.71326,834,3915.456947,0.0
1.969397,834,3938.69435,0.0
1.862284,834,3960.289208,0.0
1.467053,834,3984.643652,0.0
1.704512,834,4008.150993,0.0
1.920805,834,4031.763956,0.0
1.642587,834,4055.334853,0.0
1.688439,834,4078.486457,0.0
2.260601,834,4103.198588,0.0
1.773731,834,4125.287111,0.0
1.645377,834,4149.955772,0.0
2.141666,834,4173.151498,0.0
1.630298,834,4196.724722,0.0
1.804449,834,4218.561408,0.0
1.73154,834,4241.773045,0.0
1.699387,834,4263.657943,0.0
1.704351,834,4286.973006,0.0
1.833078,834,4309.943767,0.0
1.905255,834,4333.266649,0.0
1.92131,834,4359.095922,0.0
1.88111,834,4380.97758,0.0
2.147334,834,4403.04142,0.0
1.814972,834,4427.214657,0.0
2.207086,834,4452.30778,0.0
2.023357,834,4475.841585,0.0
1.933929,834,4496.907612,0.0
1.907425,834,4519.109591,0.0
2.07503,834,4541.570532,0.0
1.906558,834,4565.454709,0.0
1.9225,834,4588.199483,0.0
1.694705,834,4610.261064,0.0
1.820113,834,4635.361201,0.0
2.024143,834,4658.260136,0.0
1.672391,834,4684.33679,0.0
2.050382,834,4708.425671,0.0
2.064245,834,4731.957973,0.0
1.823144,834,4755.880729,0.0
2.140777,834,4778.786199,0.0
2.118577,834,4800.415411,0.0
1.856016,834,4827.014992,0.0
1.942746,834,4854.182985,0.0
1.886651,834,4878.953185,0.0
1.799802,834,4904.197124,0.0
2.128181,834,4931.267288,0.0
1.654657,834,4956.305762,0.0
