#{"t_start": 1659450762.4814944, "env_id": null}
r,l,t,fractional_success
0.251633,834,22.697237,0.0
4.76881,834,44.652681,0.03564788210721035
1.263945,834,65.450715,0.0
1.139588,834,85.858679,0.0
1.379309,834,105.955,0.0
1.008322,834,127.017653,0.0
0.789137,834,149.912176,0.0
1.349499,834,171.731801,0.0
1.523141,834,193.532576,0.0
1.478452,834,214.525862,0.0
1.722129,834,235.659226,0.0
1.638495,834,258.580318,0.0
1.952871,834,280.175766,0.0
1.787296,834,302.70667,0.0
1.587134,834,324.408974,0.0
1.552146,834,347.111382,0.0
1.41258,834,368.585568,0.0
1.535611,834,392.679139,0.0
1.842598,834,415.86907,0.0
2.044224,834,438.901234,0.0
1.33743,834,459.842907,0.0
1.621523,834,480.731741,0.0
1.623332,834,502.452584,0.0
1.798876,834,523.150646,0.0
1.886732,834,544.743382,0.0
1.729721,834,565.7572,0.0
2.142033,834,586.352577,0.0
1.798806,834,605.217713,0.0
1.966629,834,626.186522,0.0
2.105647,834,645.684511,0.0
2.061565,834,668.07182,0.0
1.736003,834,690.382803,0.0
1.838762,834,712.045614,0.0
1.48974,834,734.215768,0.0
2.296648,834,755.788975,0.0
1.987543,834,780.977195,0.0
1.632315,834,804.407094,0.0
1.976992,834,826.735762,0.0
1.776994,834,847.868954,0.0
2.061818,834,869.617207,0.0
1.991585,834,889.527722,0.0
1.765861,834,910.868247,0.0
2.199848,834,932.17286,0.0
1.385919,834,953.682253,0.0
1.454955,834,974.211664,0.0
1.723085,834,997.130576,0.0
1.686687,834,1017.611774,0.0
1.45443,834,1040.144209,0.0
1.649057,834,1062.083776,0.0
1.510804,834,1082.889032,0.0
1.591986,834,1106.242513,0.0
1.538436,834,1126.574613,0.0
1.651023,834,1147.020804,0.0
1.548798,834,1171.567745,0.0
1.554153,834,1192.94875,0.0
1.900049,834,1216.399007,0.0
1.67039,834,1240.057046,0.0
1.457862,834,1264.969144,0.0
1.821566,834,1287.268852,0.0
1.73822,834,1312.588804,0.0
2.423762,834,1339.061461,0.3140689632231635
1.670393,834,1363.938698,0.0
2.129668,834,1387.201489,0.6686171206539616
1.913138,834,1410.248993,0.0
1.556193,834,1431.309579,0.0
1.685185,834,1454.500576,0.0
2.100575,834,1478.030091,0.0
1.697744,834,1506.427973,0.0
1.616516,834,1534.508611,0.0
1.779059,834,1561.827744,0.0
1.717159,834,1586.476244,0.0
1.970387,834,1608.917942,0.0
1.693072,834,1631.235664,0.0
1.828748,834,1655.303866,0.0
1.747481,834,1678.730566,0.0
1.546642,834,1701.474287,0.0
1.60989,834,1723.267687,0.0
1.461577,834,1745.935848,0.0
1.712124,834,1768.968922,0.0
1.849049,834,1791.643344,0.0
1.973225,834,1820.536272,0.0
2.120412,834,1854.639143,0.0
1.72693,834,1877.443905,0.0
1.894026,834,1900.09434,0.0
1.702302,834,1922.123285,0.0
2.137496,834,1943.653391,0.0
2.043831,834,1967.711052,0.0
1.693994,834,1991.587349,0.0
2.266008,834,2014.153905,0.0
2.206913,834,2034.920526,0.0
1.491788,834,2058.281344,0.0
1.820262,834,2080.689412,0.0
2.210586,834,2108.548843,0.0
1.514885,834,2134.471407,0.0
1.723928,834,2158.649666,0.0
2.062615,834,2183.641026,0.0
1.636044,834,2207.004541,0.0
1.754866,834,2232.003531,0.0
1.832939,834,2255.730581,0.0
2.052271,834,2278.850506,0.0
2.109652,834,2305.126241,0.0
2.054829,834,2327.818755,0.0
2.041577,834,2352.241184,0.0
2.289682,834,2376.603349,0.0
1.730559,834,2401.441704,0.0
2.133163,834,2430.158562,0.0
1.990445,834,2453.558431,0.0
2.042473,834,2476.955141,0.0
2.102139,834,2500.339306,0.0
1.866253,834,2524.01792,0.0
1.502784,834,2547.992341,0.0
1.840769,834,2571.972779,0.0
1.511167,834,2596.063974,0.0
2.161304,834,2617.542055,0.0
1.99071,834,2641.152857,0.0
2.073755,834,2664.636248,0.0
1.966953,834,2689.211473,0.0
1.629734,834,2713.536601,0.0
2.205862,834,2737.482448,0.0
1.723938,834,2763.461517,0.0
1.81573,834,2787.107954,0.0
